longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-119.83,36.75,33.0,662.0,183.0,607.0,181.0,1.3929,0.1112
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,0.1358
-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,0.1084
-119.81,36.75,52.0,1827.0,356.0,855.0,353.0,1.7636,0.1102
-119.82,36.76,41.0,1973.0,399.0,1107.0,375.0,1.8971,0.1338
-119.82,36.76,46.0,2194.0,563.0,924.0,542.0,1.4028,0.137
-119.8,36.76,52.0,1853.0,437.0,764.0,390.0,1.6429,0.1384
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,0.1168
-119.81,36.76,52.0,1792.0,352.0,1049.0,357.0,2.4375,0.1142
-119.8,36.76,52.0,2224.0,418.0,832.0,406.0,2.3952,0.1568
-119.79,36.76,52.0,1185.0,260.0,635.0,239.0,1.175,0.1122
-119.79,36.75,52.0,377.0,97.0,530.0,96.0,1.0,0.09
-119.8,36.75,46.0,2625.0,593.0,1368.0,551.0,1.5273,0.118
-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,0.1226
-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,0.1026
-119.78,36.75,49.0,1175.0,307.0,982.0,278.0,1.2937,0.104
-119.78,36.75,43.0,2070.0,512.0,1925.0,444.0,1.4635,0.0932
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,0.0996
-119.76,36.76,23.0,3800.0,1003.0,3786.0,917.0,1.4766,0.1012
-119.76,36.75,35.0,1607.0,383.0,1407.0,382.0,2.19,0.1068
-119.76,36.75,41.0,1576.0,417.0,1567.0,366.0,1.2545,0.091
-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,0.0982
-119.77,36.76,43.0,1623.0,294.0,781.0,272.0,1.869,0.112
-119.77,36.76,43.0,1945.0,413.0,1492.0,422.0,1.5174,0.1092
-119.76,36.75,35.0,2347.0,526.0,1676.0,481.0,1.6548,0.0988
-119.76,36.74,52.0,2137.0,448.0,1194.0,444.0,1.3029,0.1382
-119.77,36.74,50.0,1325.0,280.0,811.0,281.0,1.8667,0.1256
-119.77,36.74,51.0,1454.0,235.0,729.0,252.0,3.3125,0.1402
-119.77,36.75,44.0,1818.0,412.0,1680.0,418.0,1.7083,0.0966
-119.76,36.75,39.0,2233.0,563.0,2031.0,491.0,1.8641,0.1016
-119.74,36.75,47.0,2236.0,418.0,1042.0,397.0,2.9545,0.1192
-119.74,36.74,39.0,4893.0,1210.0,4749.0,1067.0,1.2065,0.1112
-119.75,36.74,39.0,1740.0,351.0,1098.0,347.0,1.8958,0.1026
-119.75,36.75,50.0,1515.0,294.0,852.0,297.0,1.9955,0.1084
-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,0.1108
-119.74,36.76,42.0,2093.0,470.0,1621.0,438.0,1.7994,0.1174
-119.74,36.76,36.0,912.0,216.0,842.0,219.0,1.4766,0.1056
-119.75,36.76,29.0,2077.0,524.0,1887.0,489.0,1.4107,0.1196
-119.75,36.76,32.0,2072.0,497.0,2002.0,470.0,1.3278,0.089
-119.72,36.76,23.0,6403.0,1370.0,3573.0,1260.0,2.3006,0.138
-119.72,36.75,11.0,4832.0,993.0,2190.0,888.0,2.6611,0.1494
-119.73,36.76,30.0,1548.0,282.0,886.0,311.0,3.1,0.1426
-119.72,36.75,27.0,1691.0,282.0,869.0,337.0,3.9514,0.1738
-119.73,36.74,14.0,6202.0,1551.0,5561.0,1435.0,1.6073,0.1294
-119.73,36.75,39.0,1745.0,321.0,901.0,303.0,3.1719,0.1358
-119.7,36.75,11.0,3626.0,779.0,1819.0,731.0,2.4956,0.175
-119.71,36.74,18.0,8099.0,1670.0,4476.0,1514.0,2.4728,0.1766
-119.71,36.76,28.0,2675.0,527.0,1392.0,521.0,2.3108,0.144
-119.7,36.8,34.0,1768.0,303.0,888.0,314.0,3.8088,0.1754
-119.71,36.79,34.0,1891.0,323.0,966.0,355.0,3.6681,0.164
-119.71,36.77,11.0,5112.0,1384.0,2487.0,1243.0,2.1461,0.1518
-119.73,36.8,15.0,2376.0,538.0,1197.0,510.0,3.1417,0.1492
-119.72,36.8,16.0,2396.0,526.0,1338.0,518.0,2.1653,0.1576
-119.72,36.8,15.0,3045.0,689.0,1340.0,588.0,3.1953,0.1714
-119.71,36.8,17.0,2056.0,366.0,1259.0,367.0,3.9338,0.1694
-119.71,36.8,17.0,1415.0,267.0,861.0,293.0,3.25,0.1628
-119.71,36.81,9.0,1122.0,290.0,662.0,284.0,2.0536,0.11
-119.7,36.8,31.0,1746.0,321.0,1186.0,360.0,2.6932,0.1328
-119.71,36.8,25.0,875.0,156.0,646.0,166.0,3.0,0.1456
-119.72,36.8,23.0,2128.0,442.0,1047.0,450.0,2.625,0.143
-119.73,36.8,24.0,1316.0,249.0,781.0,260.0,3.7578,0.1384
-119.72,36.81,15.0,2175.0,564.0,1194.0,482.0,2.6767,0.175
-119.73,36.77,24.0,4410.0,939.0,2362.0,862.0,2.9406,0.146
-119.74,36.77,30.0,2427.0,482.0,1375.0,518.0,2.5737,0.1538
-119.75,36.77,32.0,1962.0,399.0,1005.0,392.0,2.6726,0.1408
-119.75,36.78,35.0,1129.0,220.0,474.0,242.0,2.4405,0.1486
-119.75,36.78,33.0,1145.0,197.0,508.0,198.0,2.3333,0.1626
-119.74,36.78,27.0,4049.0,947.0,2254.0,882.0,2.2467,0.1414
-119.76,36.77,36.0,2507.0,466.0,1227.0,474.0,2.785,0.1446
-119.76,36.77,38.0,3804.0,814.0,2142.0,816.0,2.1439,0.1204
-119.77,36.77,38.0,3065.0,658.0,1441.0,625.0,2.0564,0.1294
-119.77,36.78,36.0,3616.0,779.0,1994.0,786.0,2.5434,0.1346
-119.77,36.78,40.0,1411.0,284.0,609.0,296.0,1.9375,0.1354
-119.77,36.77,29.0,2554.0,705.0,2669.0,655.0,1.2176,0.1238
-119.78,36.77,45.0,1315.0,256.0,666.0,240.0,2.3562,0.1162
-119.78,36.78,37.0,2185.0,455.0,1143.0,438.0,1.9784,0.1414
-119.79,36.77,30.0,1610.0,410.0,1000.0,397.0,2.0357,0.1204
-119.8,36.77,52.0,2964.0,512.0,1114.0,486.0,3.8105,0.1752
-119.8,36.78,50.0,1818.0,374.0,737.0,338.0,2.2614,0.146
-119.79,36.78,41.0,2227.0,462.0,1129.0,415.0,2.319,0.1182
-119.79,36.77,43.0,2323.0,502.0,1144.0,471.0,2.3967,0.1174
-119.81,36.78,52.0,2281.0,371.0,839.0,367.0,3.5972,0.1798
-119.81,36.77,49.0,1749.0,314.0,705.0,300.0,3.15,0.1444
-119.81,36.77,48.0,1805.0,329.0,741.0,331.0,2.5804,0.1578
-119.81,36.77,43.0,2341.0,395.0,890.0,375.0,3.4265,0.17
-119.81,36.78,37.0,1965.0,364.0,796.0,335.0,3.625,0.1668
-119.82,36.78,36.0,1370.0,289.0,812.0,282.0,2.6127,0.1392
-119.82,36.77,41.0,1441.0,274.0,646.0,296.0,3.0568,0.1426
-119.82,36.77,36.0,2252.0,468.0,1117.0,442.0,2.9081,0.1312
-119.83,36.77,32.0,2867.0,615.0,1705.0,570.0,2.4286,0.1362
-119.83,36.77,23.0,2168.0,503.0,1190.0,425.0,2.625,0.1432
-119.83,36.78,30.0,3162.0,640.0,1660.0,639.0,2.8359,0.1606
-119.87,36.79,8.0,2875.0,548.0,1718.0,551.0,3.6522,0.1604
-119.87,36.79,7.0,1932.0,419.0,1014.0,389.0,3.0938,0.1534
-119.89,36.79,5.0,3821.0,705.0,2179.0,694.0,3.7821,0.1608
-119.87,36.78,4.0,6102.0,1114.0,3406.0,1115.0,3.4213,0.169
-119.85,36.78,8.0,3096.0,684.0,1454.0,545.0,2.7857,0.1594
-119.86,36.78,7.0,2232.0,490.0,1274.0,499.0,2.9853,0.1494
-119.85,36.77,9.0,1142.0,314.0,620.0,283.0,2.0446,0.1626
-119.85,36.77,27.0,1510.0,344.0,847.0,295.0,2.9315,0.1664
-119.85,36.76,10.0,2067.0,450.0,845.0,354.0,1.8214,0.1602
-119.85,36.75,24.0,1143.0,245.0,608.0,240.0,2.8194,0.1622
-119.87,36.76,34.0,1649.0,323.0,919.0,316.0,2.875,0.149
-119.9,36.79,22.0,1970.0,332.0,1066.0,319.0,3.3125,0.2122
-119.89,36.76,17.0,1987.0,335.0,1152.0,313.0,4.1719,0.2528
-119.92,36.77,18.0,1422.0,243.0,702.0,230.0,3.6204,0.2396
-120.08,36.79,38.0,1446.0,285.0,928.0,255.0,2.9808,0.1792
-120.21,36.77,20.0,1745.0,348.0,1093.0,302.0,2.3194,0.1812
-120.1,36.66,19.0,2020.0,416.0,1341.0,360.0,1.7,0.138
-119.98,36.74,26.0,1453.0,251.0,896.0,260.0,3.4861,0.225
-120.0,36.7,33.0,1902.0,370.0,1168.0,358.0,2.6852,0.1416
-120.04,36.74,14.0,3182.0,730.0,2298.0,721.0,1.6168,0.1436
-120.05,36.72,24.0,1961.0,422.0,1559.0,374.0,1.8299,0.1156
-120.08,36.72,22.0,1339.0,251.0,820.0,276.0,3.6,0.1664
-120.06,36.72,32.0,981.0,237.0,736.0,249.0,1.8,0.1208
-120.07,36.74,19.0,2627.0,502.0,1295.0,441.0,3.087,0.1764
-119.95,36.8,30.0,1233.0,214.0,620.0,199.0,3.4297,0.225
-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,0.2108
-120.02,36.8,25.0,1270.0,255.0,1050.0,245.0,2.1618,0.1106
-120.04,36.79,48.0,1341.0,239.0,671.0,208.0,2.7917,0.1656
-119.91,36.83,29.0,2205.0,366.0,1072.0,345.0,3.8056,0.3308
-119.88,36.81,30.0,2288.0,474.0,1435.0,425.0,1.3221,0.1224
-119.88,36.85,8.0,2580.0,372.0,1111.0,393.0,7.5,0.5124
-119.87,36.83,4.0,4833.0,784.0,2088.0,789.0,5.1781,0.245
-119.85,36.83,15.0,2563.0,335.0,1080.0,356.0,6.7181,0.3206
-119.85,36.83,11.0,2497.0,427.0,1101.0,405.0,4.8036,0.2832
-119.86,36.82,12.0,1488.0,253.0,675.0,223.0,4.7622,0.1786
-119.85,36.82,9.0,3995.0,778.0,1691.0,712.0,3.3239,0.1826
-119.85,36.82,15.0,1387.0,236.0,638.0,195.0,5.5842,0.1778
-119.85,36.82,16.0,1852.0,274.0,887.0,286.0,5.5405,0.2386
-119.88,36.83,2.0,4055.0,735.0,1730.0,654.0,4.2132,0.193
-119.86,36.81,4.0,4530.0,1070.0,1804.0,837.0,3.3942,0.1442
-119.87,36.81,6.0,1891.0,341.0,969.0,330.0,4.6726,0.2156
-119.85,36.81,15.0,1743.0,310.0,1011.0,325.0,3.755,0.136
-119.85,36.8,14.0,1876.0,324.0,1031.0,311.0,3.6563,0.1776
-119.85,36.8,14.0,4177.0,914.0,2300.0,867.0,2.9565,0.146
-119.86,36.8,18.0,2536.0,516.0,1196.0,466.0,2.5595,0.1358
-119.84,36.85,8.0,3791.0,487.0,1424.0,475.0,10.5144,0.6918
-119.85,36.84,12.0,2272.0,304.0,840.0,305.0,8.9669,0.4278
-119.84,36.84,12.0,2396.0,290.0,863.0,258.0,8.7716,0.4584
-119.84,36.83,17.0,2273.0,298.0,700.0,263.0,6.8645,0.3918
-119.83,36.83,14.0,2351.0,341.0,1128.0,363.0,6.9903,0.2824
-119.82,36.83,14.0,2982.0,412.0,1408.0,423.0,5.3241,0.246
-119.84,36.83,17.0,3012.0,408.0,987.0,362.0,7.4201,0.4594
-119.82,36.83,16.0,2868.0,376.0,1016.0,379.0,6.1175,0.2894
-119.84,36.82,17.0,2807.0,376.0,996.0,353.0,5.5357,0.3354
-119.83,36.82,14.0,1087.0,165.0,365.0,176.0,7.2909,0.3112
-119.82,36.82,28.0,2268.0,336.0,752.0,330.0,5.2809,0.303
-119.82,36.81,25.0,3305.0,551.0,1149.0,500.0,5.0698,0.3018
-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062,0.3766
-119.78,36.86,10.0,2902.0,363.0,1200.0,363.0,8.3608,0.3746
-119.77,36.86,7.0,4139.0,544.0,1843.0,562.0,8.2737,0.387
-119.77,36.85,8.0,1519.0,234.0,711.0,248.0,5.9897,0.2472
-119.77,36.84,15.0,1924.0,262.0,848.0,277.0,5.3886,0.2506
-119.77,36.84,15.0,2058.0,412.0,891.0,378.0,3.2569,0.2488
-119.78,36.84,7.0,4907.0,1075.0,2014.0,909.0,3.2147,0.2238
-119.78,36.85,12.0,782.0,166.0,292.0,164.0,2.8274,0.159
-119.78,36.86,8.0,3468.0,675.0,1604.0,626.0,4.2071,0.2566
-119.79,36.85,11.0,2596.0,619.0,1765.0,539.0,1.9511,0.108
-119.79,36.84,22.0,1529.0,375.0,1543.0,395.0,1.7926,0.1034
-119.8,36.86,7.0,6434.0,1201.0,2733.0,1045.0,3.7656,0.29
-119.81,36.85,17.0,2340.0,370.0,1174.0,396.0,4.2304,0.1888
-119.82,36.84,7.0,2289.0,342.0,1077.0,354.0,5.4868,0.3176
-119.82,36.84,9.0,2340.0,544.0,860.0,520.0,3.3229,0.2386
-119.81,36.83,19.0,6789.0,1200.0,2325.0,1109.0,4.049,0.252
-119.81,36.83,10.0,5780.0,922.0,2712.0,883.0,5.6445,0.271
-119.78,36.83,11.0,2754.0,663.0,1328.0,604.0,2.3667,0.1386
-119.79,36.82,25.0,2330.0,462.0,1215.0,467.0,3.2143,0.186
-119.8,36.83,17.0,1560.0,261.0,709.0,258.0,4.3315,0.1916
-119.79,36.83,15.0,3356.0,694.0,1232.0,627.0,2.2215,0.1444
-119.79,36.82,23.0,4358.0,819.0,1852.0,802.0,3.4167,0.2104
-119.78,36.82,22.0,4241.0,1147.0,1929.0,971.0,1.7708,0.107
-119.8,36.82,24.0,5377.0,1005.0,2010.0,982.0,3.4542,0.2424
-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5.4513,0.2866
-119.8,36.8,43.0,1951.0,288.0,725.0,308.0,6.3359,0.3386
-119.81,36.8,38.0,2252.0,325.0,777.0,314.0,6.1575,0.3202
-119.83,36.8,24.0,3756.0,681.0,1586.0,739.0,3.8571,0.1802
-119.82,36.8,33.0,1670.0,256.0,528.0,250.0,2.9471,0.199
-119.81,36.8,29.0,2806.0,552.0,1242.0,540.0,3.5958,0.1776
-119.83,36.8,16.0,6101.0,1200.0,3407.0,1134.0,3.125,0.1616
-119.84,36.8,16.0,2849.0,506.0,1508.0,478.0,3.4074,0.1454
-119.84,36.8,19.0,3244.0,776.0,1463.0,710.0,2.0469,0.1338
-119.83,36.79,35.0,1872.0,363.0,1054.0,369.0,3.3272,0.1312
-119.83,36.78,35.0,1789.0,357.0,933.0,357.0,2.5223,0.1324
-119.84,36.78,24.0,3242.0,795.0,2764.0,773.0,1.3385,0.1176
-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,0.1428
-119.83,36.79,24.0,3505.0,819.0,2098.0,774.0,1.9575,0.134
-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,0.111
-119.81,36.78,36.0,1650.0,313.0,660.0,298.0,3.0,0.1594
-119.82,36.78,36.0,1582.0,313.0,761.0,318.0,2.6055,0.1384
-119.82,36.79,35.0,1474.0,291.0,709.0,294.0,2.6522,0.1318
-119.82,36.79,18.0,5822.0,1439.0,3415.0,1224.0,1.6854,0.1294
-119.81,36.79,35.0,2314.0,443.0,954.0,457.0,2.9506,0.1476
-119.79,36.79,33.0,3433.0,785.0,1806.0,783.0,1.9386,0.135
-119.79,36.78,38.0,1912.0,456.0,1131.0,408.0,2.03,0.1176
-119.8,36.78,43.0,2382.0,431.0,874.0,380.0,3.5542,0.193
-119.81,36.79,39.0,2471.0,460.0,1118.0,431.0,2.4167,0.1438
-119.8,36.79,45.0,1337.0,187.0,471.0,187.0,5.187,0.3076
-119.79,36.81,35.0,1877.0,328.0,1155.0,353.0,3.069,0.1392
-119.78,36.8,34.0,2200.0,493.0,1243.0,431.0,1.8514,0.133
-119.79,36.8,27.0,2462.0,484.0,852.0,449.0,3.32,0.2494
-119.79,36.81,33.0,1461.0,261.0,494.0,254.0,4.25,0.2644
-119.77,36.79,34.0,2679.0,460.0,1141.0,470.0,3.2642,0.1792
-119.78,36.78,31.0,2164.0,456.0,959.0,463.0,2.3293,0.1468
-119.79,36.79,26.0,1700.0,423.0,909.0,386.0,2.256,0.129
-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1.5122,0.095
-119.78,36.79,33.0,2260.0,440.0,966.0,413.0,2.9301,0.1366
-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,0.1456
-119.76,36.78,30.0,6117.0,1330.0,2768.0,1224.0,2.1383,0.1576
-119.77,36.79,27.0,2258.0,427.0,1076.0,423.0,2.9937,0.1622
-119.76,36.79,32.0,2463.0,468.0,1261.0,486.0,3.3281,0.1502
-119.74,36.79,28.0,2857.0,619.0,1614.0,592.0,2.1573,0.1428
-119.75,36.78,28.0,3257.0,752.0,1981.0,712.0,2.293,0.1434
-119.76,36.8,29.0,3494.0,662.0,1781.0,616.0,2.5893,0.1418
-119.77,36.8,32.0,3461.0,665.0,1507.0,649.0,2.9244,0.1692
-119.78,36.8,34.0,3426.0,623.0,1938.0,647.0,2.8994,0.132
-119.76,36.8,20.0,6257.0,1346.0,2795.0,1267.0,2.2094,0.1674
-119.77,36.8,24.0,3748.0,770.0,1827.0,719.0,2.7222,0.1662
-119.74,36.8,18.0,10862.0,2401.0,5466.0,2209.0,2.4678,0.1486
-119.75,36.8,25.0,2718.0,504.0,1257.0,465.0,2.3333,0.1812
-119.75,36.8,30.0,3308.0,662.0,1894.0,648.0,2.197,0.149
-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,0.1388
-119.77,36.81,25.0,1565.0,271.0,661.0,275.0,3.4279,0.1694
-119.76,36.82,17.0,6932.0,1486.0,3056.0,1453.0,2.3375,0.1986
-119.77,36.81,28.0,1713.0,302.0,663.0,282.0,3.567,0.171
-119.78,36.82,25.0,5016.0,963.0,2133.0,928.0,3.625,0.179
-119.78,36.83,18.0,4164.0,741.0,1817.0,681.0,4.2153,0.1904
-119.76,36.83,22.0,2803.0,438.0,1234.0,457.0,4.5179,0.1992
-119.76,36.83,20.0,3214.0,446.0,1360.0,463.0,5.2595,0.2218
-119.77,36.83,19.0,3237.0,507.0,1378.0,510.0,4.7804,0.2022
-119.77,36.83,16.0,2360.0,355.0,1034.0,359.0,5.0635,0.217
-119.76,36.83,17.0,3690.0,628.0,1888.0,601.0,4.0196,0.1684
-119.75,36.83,15.0,2793.0,436.0,1411.0,441.0,4.9292,0.2188
-119.74,36.83,14.0,4675.0,829.0,2235.0,787.0,4.1098,0.2164
-119.77,36.91,3.0,7520.0,1143.0,2878.0,1077.0,5.3272,0.3484
-119.75,36.87,3.0,13802.0,2244.0,5226.0,1972.0,5.0941,0.2874
-119.74,36.85,3.0,10425.0,2121.0,4432.0,1778.0,3.9032,0.2816
-119.7,36.94,15.0,1449.0,277.0,649.0,265.0,2.4861,0.1726
-119.71,36.88,17.0,2236.0,315.0,992.0,312.0,6.9405,0.3304
-119.69,36.86,20.0,1676.0,263.0,786.0,240.0,4.0,0.3292
-119.69,36.85,20.0,2655.0,432.0,1081.0,379.0,4.5398,0.2862
-119.67,36.89,15.0,2373.0,364.0,1280.0,386.0,5.308,0.335
-119.7,36.83,23.0,3532.0,756.0,1885.0,758.0,2.5904,0.1428
-119.7,36.82,25.0,2379.0,540.0,1482.0,484.0,2.3173,0.1364
-119.7,36.81,32.0,2623.0,528.0,1570.0,492.0,2.7159,0.136
-119.71,36.83,5.0,1087.0,338.0,623.0,362.0,1.8061,0.2268
-119.71,36.83,15.0,2727.0,500.0,1228.0,436.0,3.5078,0.218
-119.73,36.83,8.0,3602.0,547.0,1959.0,580.0,5.3478,0.2776
-119.73,36.83,14.0,3348.0,491.0,1584.0,493.0,5.0828,0.2228
-119.71,36.82,12.0,2144.0,568.0,1320.0,566.0,2.3381,0.225
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,0.1394
-119.71,36.81,19.0,1648.0,368.0,557.0,354.0,1.7969,0.1456
-119.72,36.81,28.0,1651.0,305.0,780.0,309.0,2.9453,0.1444
-119.73,36.81,19.0,1699.0,356.0,994.0,368.0,2.7778,0.1594
-119.72,36.82,16.0,2627.0,613.0,1054.0,623.0,1.9483,0.225
-119.72,36.82,15.0,946.0,239.0,550.0,246.0,2.2639,0.105
-119.69,36.83,7.0,2075.0,353.0,1040.0,362.0,3.9943,0.2004
-119.69,36.83,8.0,943.0,189.0,475.0,155.0,4.9327,0.179
-119.69,36.83,32.0,1098.0,226.0,726.0,224.0,1.4913,0.1092
-119.69,36.83,28.0,1868.0,350.0,898.0,329.0,3.1814,0.1578
-119.67,36.83,3.0,2029.0,336.0,1003.0,340.0,4.4356,0.2226
-119.67,36.83,4.0,2145.0,334.0,1024.0,308.0,5.0864,0.2274
-119.68,36.83,11.0,2455.0,344.0,1110.0,339.0,6.1133,0.24
-119.67,36.82,2.0,2579.0,376.0,1133.0,342.0,4.5577,0.2466
-119.67,36.81,4.0,1262.0,216.0,622.0,199.0,4.9432,0.2288
-119.68,36.81,13.0,2589.0,413.0,1356.0,435.0,5.0253,0.2124
-119.69,36.82,17.0,1897.0,433.0,1207.0,384.0,1.8021,0.1118
-119.69,36.82,15.0,3303.0,512.0,1687.0,505.0,4.81,0.1872
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,0.1778
-119.69,36.81,13.0,1524.0,366.0,994.0,370.0,2.5446,0.1876
-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,0.176
-119.68,36.8,7.0,2855.0,518.0,1748.0,498.0,4.2066,0.1768
-119.69,36.8,31.0,2576.0,458.0,1306.0,418.0,3.2813,0.1374
-119.67,36.8,9.0,3712.0,508.0,1632.0,474.0,6.011,0.3262
-119.69,36.79,13.0,1736.0,313.0,993.0,314.0,3.7697,0.1672
-119.68,36.79,16.0,1551.0,271.0,1010.0,292.0,3.5417,0.1426
-119.69,36.79,15.0,2524.0,451.0,1207.0,424.0,2.7404,0.1526
-119.69,36.77,22.0,2456.0,496.0,1720.0,417.0,2.6875,0.1212
-119.69,36.79,5.0,2613.0,476.0,1490.0,481.0,4.0993,0.166
-119.68,36.77,21.0,1260.0,182.0,583.0,205.0,6.0132,0.3016
-119.64,36.85,15.0,2397.0,353.0,1258.0,347.0,4.9904,0.3146
-119.64,36.82,14.0,4872.0,656.0,2085.0,617.0,5.6739,0.3476
-119.63,36.79,19.0,1317.0,189.0,517.0,187.0,4.526,0.2974
-119.63,36.76,22.0,4126.0,614.0,1795.0,613.0,4.925,0.3094
-119.63,36.7,42.0,1338.0,215.0,617.0,222.0,3.0833,0.2666
-119.53,36.78,20.0,2822.0,479.0,1372.0,455.0,4.5625,0.2738
-119.58,36.83,13.0,6135.0,863.0,2473.0,774.0,5.4895,0.3134
-119.58,36.77,19.0,3225.0,548.0,1760.0,542.0,4.0227,0.253
-119.59,36.72,18.0,1284.0,193.0,621.0,190.0,4.5375,0.2612
-119.5,36.74,20.0,1089.0,208.0,531.0,212.0,4.5938,0.2138
-119.57,36.72,11.0,2510.0,460.0,1248.0,445.0,3.6161,0.199
-119.56,36.71,29.0,1963.0,392.0,1208.0,398.0,2.5741,0.146
-119.56,36.71,37.0,1609.0,374.0,1173.0,344.0,2.181,0.1198
-119.57,36.71,10.0,1657.0,359.0,958.0,380.0,2.6458,0.1696
-119.57,36.7,34.0,1759.0,354.0,899.0,337.0,2.6823,0.1458
-119.56,36.7,40.0,1195.0,326.0,1135.0,315.0,2.1182,0.1178
-119.55,36.7,31.0,1671.0,372.0,1371.0,347.0,2.3687,0.1278
-119.57,36.7,30.0,2370.0,412.0,1248.0,410.0,3.1442,0.1446
-119.57,36.7,7.0,1761.0,309.0,974.0,308.0,3.7261,0.1678
-119.58,36.69,42.0,1032.0,215.0,812.0,225.0,1.9766,0.1162
-119.55,36.69,21.0,1551.0,423.0,1519.0,406.0,1.7132,0.1118
-119.54,36.7,20.0,1815.0,375.0,1665.0,357.0,2.2448,0.1178
-119.55,36.71,32.0,1963.0,508.0,2052.0,518.0,1.9076,0.1116
-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,0.1278
-119.52,36.71,21.0,1834.0,321.0,1120.0,314.0,2.59,0.1386
-119.47,36.69,19.0,3351.0,589.0,1578.0,542.0,3.2917,0.3202
-119.41,36.68,18.0,1802.0,332.0,945.0,292.0,3.4044,0.2306
-119.43,36.63,25.0,1784.0,312.0,904.0,303.0,3.625,0.2152
-119.39,36.64,38.0,949.0,190.0,578.0,187.0,2.3618,0.16
-119.4,36.59,37.0,1486.0,296.0,977.0,290.0,3.5074,0.1876
-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,0.1848
-119.61,36.94,14.0,863.0,151.0,315.0,135.0,4.2679,0.3036
-119.57,37.02,16.0,4199.0,794.0,2140.0,722.0,3.332,0.2236
-119.48,37.0,16.0,2904.0,551.0,1467.0,509.0,3.1736,0.2236
-119.46,36.91,12.0,2980.0,495.0,1184.0,429.0,3.9141,0.2478
-119.33,36.89,15.0,1879.0,411.0,755.0,294.0,2.0,0.1666
-119.21,37.25,44.0,3042.0,697.0,335.0,115.0,4.1838,0.1712
-118.94,37.13,12.0,2255.0,472.0,1006.0,334.0,4.1563,0.188
-119.4,37.09,22.0,2211.0,477.0,773.0,288.0,3.3269,0.2054
-119.34,37.12,23.0,1881.0,380.0,64.0,37.0,3.875,0.25
-119.28,37.11,34.0,1901.0,394.0,171.0,73.0,3.0729,0.2892
-119.32,37.06,15.0,3111.0,651.0,276.0,107.0,5.1314,0.3584
-118.91,36.79,19.0,1616.0,324.0,187.0,80.0,3.7857,0.1572
-119.24,36.8,17.0,2052.0,405.0,975.0,340.0,2.6902,0.1888
-119.25,36.71,13.0,2813.0,579.0,1385.0,512.0,2.2202,0.2
-119.12,36.69,13.0,3963.0,812.0,1905.0,671.0,2.2278,0.181
-119.34,36.62,26.0,1922.0,339.0,1148.0,332.0,2.6058,0.1844
-119.31,36.63,26.0,1874.0,416.0,1834.0,432.0,1.6486,0.1104
-119.31,36.62,33.0,1485.0,374.0,1544.0,329.0,1.7292,0.104
-119.32,36.62,15.0,1070.0,256.0,1070.0,243.0,1.5642,0.103
-119.31,36.62,25.0,831.0,230.0,947.0,244.0,1.4481,0.1034
-119.43,36.61,19.0,1484.0,296.0,1296.0,298.0,2.4219,0.1316
-119.44,36.6,5.0,2353.0,608.0,2505.0,573.0,2.2863,0.1384
-119.44,36.6,34.0,864.0,184.0,579.0,171.0,2.0417,0.145
-119.45,36.6,42.0,510.0,88.0,247.0,99.0,2.5,0.146
-119.46,36.61,13.0,1348.0,258.0,719.0,246.0,3.625,0.2166
-119.45,36.61,24.0,1302.0,232.0,693.0,243.0,3.7917,0.181
-119.44,36.61,17.0,1531.0,280.0,775.0,246.0,3.9073,0.1832
-119.43,36.59,15.0,1371.0,306.0,1266.0,309.0,1.767,0.1266
-119.44,36.59,32.0,1153.0,236.0,761.0,241.0,2.825,0.1352
-119.45,36.6,36.0,2294.0,489.0,1430.0,454.0,1.8975,0.1218
-119.44,36.59,28.0,1343.0,330.0,1331.0,305.0,1.516,0.1134
-119.46,36.6,18.0,1404.0,226.0,754.0,229.0,3.9844,0.2362
-119.45,36.59,41.0,1749.0,342.0,1171.0,314.0,1.6875,0.1322
-119.44,36.58,37.0,1054.0,239.0,879.0,257.0,2.5234,0.127
