userId,user_churned,average_events_weekend,average_events_weekday,num_songs_played_7d,num_ads_7d,num_error_7d,num_songs_played_30d,num_songs_played_90d,num_sessions,avg_time_per_session,avg_events_per_session,avg_gap_between_session,num_events,num_songs,num_artists,num_thumbs_down,num_thumbs_up,num_add_to_playlist,num_ads,num_add_friend,num_downgrade,num_upgrade,num_error,percentage_ad,days_since_active,repeats_ratio
12090,1,89.92307692307692,99.48936170212765,4725,19,8,4725,4725,65,18078.292307692307,89.92307692307692,5.1875,5845,4725,2494,38,446,138,19,94,1,1,8,0.003250641573994868,371,0.19492063492063494
12091,0,61.5,77.75,1977,0,1,1977,1977,28,17668.678571428572,86.5357142857143,12.296296296296294,2423,1977,1294,20,179,75,0,25,1,0,1,0.0,364,0.12544258978249878
12092,0,93.640625,108.71428571428572,24772,40,39,24772,24772,384,15993.078125,79.0234375,0.4751958224543081,30345,24772,6847,243,2163,777,40,423,1,1,39,0.0013181743285549511,369,0.4168415953495882
12093,0,65.26666666666667,66.0,3729,22,4,3729,3729,60,15420.366666666667,76.81666666666666,5.52542372881356,4609,3729,2111,35,316,112,22,64,1,1,4,0.00477326968973747,364,0.16680075087154733
12094,0,73.38461538461539,61.76086956521739,3063,18,0,3063,3063,53,14373.490566037737,71.60377358490567,2.0384615384615383,3795,3063,1822,26,284,94,18,57,1,1,0,0.00474308300395257,362,0.15964740450538684
12095,1,76.0,82.01960784313725,4093,27,6,4093,4093,65,15568.646153846155,78.38461538461539,4.96875,5095,4093,2267,31,376,142,27,70,1,1,6,0.005299313052011776,364,0.17713168824822867
12096,1,80.11538461538461,81.83464566929132,10110,38,14,10110,10110,160,15582.61875,77.975,1.050314465408805,12476,10110,4040,103,925,316,38,203,1,1,14,0.0030458480282141713,371,0.2951533135509397
12097,0,60.75,77.4054054054054,8084,18,13,8084,8084,138,14584.347826086956,72.82608695652173,2.1094890510948905,10050,8084,3583,88,772,275,18,149,1,1,13,0.0017910447761194032,366,0.2570509648688768
12098,0,88.65,94.09859154929579,13817,37,22,13817,13817,188,18256.73936170213,89.93617021276596,1.4010695187165776,16908,13817,4951,140,1273,421,37,217,1,1,22,0.002188313224509108,365,0.3293768545994066
12099,0,75.3793103448276,87.81111111111113,8156,21,13,8156,8156,125,16236.448,80.712,0.5161290322580645,10089,8156,3530,93,743,271,21,169,1,1,13,0.0020814748736247396,368,0.25514958312898484
12100,0,73.4090909090909,90.66666666666669,9096,17,14,9096,9096,129,17528.767441860466,86.31782945736435,2.3359375,11135,9096,3870,87,860,288,17,129,1,1,14,0.0015267175572519086,373,0.2701187335092349
12101,1,72.29411764705883,68.07462686567165,4693,30,8,4693,4693,77,15138.974025974028,75.1948051948052,4.092105263157896,5790,4693,2501,56,419,147,30,73,1,1,8,0.0051813471502590676,360,0.1945450671212444
12102,0,116.375,68.12,2169,2,3,2169,2169,25,21514.96,105.36,14.5,2634,2169,1411,18,205,76,2,43,1,0,3,0.0007593014426727411,368,0.1346242508068234
12103,0,12.0,92.64285714285714,1078,0,1,1078,1078,13,20492.0,100.69230769230771,26.75,1309,1078,823,13,93,27,0,14,1,0,1,0.0,352,0.06864564007421148
12104,0,64.77777777777777,73.75,2131,8,1,2131,2131,28,18855.321428571428,94.57142857142857,11.777777777777779,2648,2131,1389,25,201,81,8,29,1,1,1,0.0030211480362537764,340,0.12013139371187233
12105,1,109.0,79.42857142857143,543,1,0,543,543,8,16919.5,83.125,0.8571428571428571,665,543,460,4,57,17,1,6,1,0,0,0.001503759398496241,13,0.05156537753222834
12106,1,74.4,74.29411764705883,3675,21,5,3675,3675,57,16079.052631578948,79.52631578947368,5.5892857142857135,4533,3675,2105,42,319,127,21,67,1,1,5,0.004632693580410324,342,0.16979591836734698
12107,0,64.5,64.0909090909091,1114,3,0,1114,1114,18,15234.444444444443,75.0,17.352941176470587,1350,1114,845,14,82,33,3,14,1,0,0,0.0022222222222222227,313,0.06552962298025132
12108,1,6.0,78.0,253,7,0,253,253,3,20122.666666666668,106.0,4.0,318,253,233,2,22,5,7,5,1,1,0,0.0220125786163522,16,0.011857707509881464
12109,1,56.0,77.6969696969697,2492,3,1,2492,2492,38,16373.131578947368,80.73684210526315,8.594594594594595,3068,2492,1578,26,233,57,3,55,1,0,1,0.0009778357235984355,341,0.1384430176565008
12110,1,61.22222222222222,100.23076923076924,3623,7,8,3623,3623,55,16445.6,81.0909090909091,1.2592592592592593,4460,3623,2100,46,327,112,7,61,1,1,8,0.001569506726457399,98,0.16395252553132764
12111,0,64.75,55.70588235294117,970,14,0,970,970,20,12158.15,60.3,13.526315789473687,1206,970,739,9,97,28,14,19,1,1,0,0.011608623548922056,354,0.060824742268041236
12112,1,57.6,76.675,2911,39,2,2911,2911,49,14481.367346938778,74.34693877551021,4.166666666666667,3643,2911,1794,39,260,90,39,76,1,1,2,0.010705462530881142,234,0.13844039848849188
12113,0,76.58333333333333,84.63333333333334,4886,24,6,4886,4886,65,18742.276923076923,92.26153846153845,5.140625,5997,4886,2520,53,419,170,24,83,1,1,6,0.00400200100050025,361,0.2052803929594761
12114,1,15.25,74.58333333333333,777,0,2,777,777,16,12242.4375,59.75,2.933333333333333,956,777,609,12,73,23,0,11,1,1,2,0.0,59,0.06692406692406694
12115,0,134.33333333333334,68.9375,1897,5,1,1897,1897,18,26214.777777777777,128.44444444444446,18.235294117647054,2312,1897,1278,13,170,64,5,27,1,1,1,0.0021626297577854677,348,0.11175540326831834
12116,1,70.82608695652173,79.3157894736842,6205,20,6,6205,6205,110,13931.372727272726,69.60909090909091,1.0458715596330277,7657,6205,2979,52,581,201,20,133,1,1,6,0.0026119890296460754,171,0.22336825141015315
12117,1,81.75,88.9142857142857,3069,21,5,3069,3069,40,18907.075,94.15,3.2307692307692313,3766,3069,1828,25,291,94,21,52,1,1,5,0.005576208178438661,158,0.1515151515151515
12118,1,65.2,69.35555555555554,3275,12,2,3275,3275,63,12937.349206349209,65.06349206349206,2.3225806451612905,4099,3275,1955,33,333,94,12,75,1,1,2,0.002927543303244694,180,0.16000000000000006
12119,0,56.17857142857143,94.13125,13434,48,20,13434,13434,206,16154.533980582524,80.74757281553399,1.2878048780487803,16634,13434,4876,127,1212,452,48,286,1,1,20,0.00288565588553565,368,0.3229120142920947
12120,0,28.1,71.27777777777777,3345,16,3,3345,3345,60,13830.916666666664,68.83333333333333,5.288135593220339,4130,3345,1968,32,298,104,16,48,1,1,3,0.0038740920096852296,355,0.1449925261584455
12121,0,59.0,65.5,3422,57,4,3422,3422,56,15117.821428571431,76.85714285714286,5.654545454545453,4304,3422,1998,27,324,105,57,69,1,1,4,0.01324349442379182,347,0.16569257744009347
12122,0,66.97368421052633,82.1063829787234,11441,53,11,11441,11441,184,15492.021739130434,76.75,1.459016393442623,14122,11441,4518,112,1080,360,53,185,1,1,11,0.003753009488740972,366,0.3049558605017044
12123,0,110.0,56.8918918918919,2102,30,0,2102,2102,39,13307.333333333336,68.07692307692308,8.131578947368421,2655,2102,1373,25,194,61,30,28,1,1,0,0.011299435028248588,368,0.1179828734538535
12124,1,136.8,89.68421052631581,1888,8,6,1888,1888,20,23440.9,119.4,2.2105263157894743,2388,1888,1261,27,187,62,8,31,1,1,6,0.0033500837520938024,58,0.10805084745762716
12125,1,62.77272727272727,76.82857142857142,5498,5,9,5498,5498,88,15510.715909090908,76.80681818181819,2.67816091954023,6759,5498,2775,59,505,182,5,83,1,0,9,0.0007397544015386891,276,0.21225900327391775
12126,1,77.0,91.21428571428572,1291,1,1,1291,1291,13,24138.30769230769,121.92307692307692,5.833333333333332,1585,1291,932,9,112,53,1,28,1,1,1,0.0006309148264984228,81,0.06893880712625866
12127,0,82.9375,75.15,4730,15,6,4730,4730,72,16178.291666666664,81.05555555555556,4.577464788732393,5836,4730,2506,45,419,160,15,86,1,1,6,0.0025702535983550376,361,0.1898520084566596
12128,1,69.1086956521739,106.69375,16513,46,16,16513,16513,263,15562.589353612168,76.9961977186312,0.5687022900763359,20250,16513,5506,183,1454,500,46,262,1,1,16,0.002271604938271605,286,0.3499666929086175
12129,0,0.0,44.0,31,0,0,31,31,1,7991.0,44.0,0.0,44,31,31,0,6,2,0,0,0,0,0,0.0,142,0.0
12130,0,78.44736842105263,88.61333333333332,13206,41,18,13206,13206,194,16868.03092783505,83.88144329896906,1.4248704663212437,16273,13206,4839,149,1177,400,41,277,1,1,18,0.002519510846186936,367,0.3263668029683477
12131,1,95.75,102.51428571428572,3866,6,4,3866,3866,42,22843.54761904762,112.78571428571428,6.219512195121951,4737,3866,2169,42,342,118,6,66,1,0,4,0.0012666244458518052,278,0.17847904811174342
12132,1,106.75,68.375,2543,21,3,2543,2543,44,14440.204545454546,71.86363636363636,6.790697674418603,3162,2543,1603,25,215,66,21,58,1,1,3,0.0066413662239089176,315,0.14903657097915846
12133,0,99.69565217391305,77.79591836734693,8105,31,10,8105,8105,124,16079.65322580645,79.9758064516129,2.3170731707317067,9917,8105,3596,86,766,266,31,132,1,1,10,0.003125945346374912,365,0.2608266502159161
12134,0,65.52941176470588,71.34722222222223,5082,22,6,5082,5082,83,15362.939759036146,75.31325301204821,3.5853658536585367,6251,5082,2620,46,448,145,22,108,1,1,6,0.0035194368900975845,343,0.20641479732388826
12135,0,68.69230769230771,67.93478260869566,3252,3,0,3252,3252,53,15414.433962264153,75.81132075471699,5.8269230769230775,4018,3252,1918,24,330,98,3,75,1,0,0,0.0007466401194624191,364,0.1528290282902829
12136,0,77.42857142857143,83.9342105263158,6069,13,7,6069,6069,89,16867.685393258427,83.85393258426966,3.5,7463,6069,2967,61,544,203,13,125,1,1,7,0.001741926839072759,375,0.22277146152578675
12137,1,95.0,61.844444444444434,3008,19,1,3008,3008,56,13402.035714285714,66.66071428571429,4.0,3733,3008,1754,43,256,85,19,60,1,1,1,0.005089740155371015,247,0.15458776595744686
12138,0,60.0,78.32142857142857,4322,2,3,4322,4322,62,17299.290322580644,85.25806451612904,5.131147540983607,5286,4322,2397,40,384,131,2,66,1,0,3,0.0003783579265985623,351,0.17376214715409533
12139,1,88.9090909090909,117.27522935779815,12715,53,14,12715,12715,213,14928.352112676057,73.78873239436619,0.35377358490566035,15717,12715,4711,142,1213,370,53,219,1,1,14,0.0033721448113507666,169,0.3168698387731026
12140,0,92.38709677419355,91.73571428571428,12787,15,12,12787,12787,165,19301.921212121208,95.1939393939394,1.6829268292682926,15707,12787,4745,125,1160,415,15,247,1,1,12,0.0009549882218119311,364,0.3193086728708845
12141,0,50.22727272727273,88.53658536585365,6869,9,7,6869,6869,101,16833.12871287129,82.82178217821782,2.98,8365,6869,3212,62,612,194,9,154,1,1,7,0.0010759115361625821,382,0.23569660794875524
12142,1,70.6,81.61666666666666,4826,8,6,4826,4826,69,17384.623188405796,86.31884057971014,3.3235294117647056,5956,4826,2558,56,436,144,8,95,1,1,6,0.001343183344526528,276,0.19415665147119765
12143,0,118.85714285714286,72.48,2143,9,4,2143,2143,29,18370.82758620689,91.17241379310344,11.535714285714285,2644,2143,1384,17,196,63,9,50,1,1,4,0.00340393343419062,351,0.12972468502099865
12144,0,84.5,90.78571428571428,6115,19,3,6115,6115,72,21211.125,104.69444444444444,4.661971830985915,7538,6115,2928,66,554,208,19,113,1,1,3,0.002520562483417352,368,0.2399018806214227
12145,0,76.66666666666667,82.3125,7946,24,12,7946,7946,117,16952.81196581196,83.26495726495726,2.5431034482758617,9742,7946,3526,89,711,232,24,117,1,1,12,0.002463559843974543,357,0.25257991442235084
12146,1,100.16,104.0,8739,28,10,8739,8739,114,19018.68421052632,94.94736842105264,1.15929203539823,10824,8739,3801,96,825,282,28,178,1,1,10,0.0025868440502586844,188,0.2633024373498112
12147,1,118.42857142857143,85.97368421052632,3356,16,5,3356,3356,40,20986.225,102.4,4.3589743589743595,4096,3356,1950,35,285,91,16,59,1,1,5,0.00390625,204,0.16060786650774728
12148,0,71.8,74.30769230769229,3984,20,4,3984,3984,60,16356.116666666667,82.35,5.457627118644068,4941,3984,2226,42,343,137,20,60,1,1,4,0.0040477636106051405,361,0.18022088353413654
12149,0,86.85714285714286,90.65957446808511,12879,16,18,12879,12879,179,17876.832402234635,88.39664804469272,1.5393258426966292,15823,12879,4766,136,1221,392,16,207,1,0,18,0.0010111862478670288,371,0.3216088205606026
12150,1,112.0,93.0,841,1,2,841,841,13,15994.46153846154,80.15384615384616,0.4166666666666667,1042,841,686,8,76,29,1,21,1,0,2,0.0009596928982725527,11,0.05231866825208087
12151,0,107.0,20.2,337,3,0,337,337,7,12006.142857142857,60.28571428571429,46.5,422,337,297,2,30,9,3,3,1,1,0,0.007109004739336493,346,0.04154302670623145
12152,0,81.95,69.4390243902439,5944,12,8,5944,5944,97,15334.814432989693,75.59793814432992,3.25,7333,5944,2904,53,570,189,12,122,1,1,8,0.001636438019909996,364,0.2257738896366084
12153,0,101.21428571428572,80.96491228070175,4952,7,9,4952,4952,63,19468.301587301587,95.74603174603176,5.387096774193548,6032,4952,2583,42,441,174,7,79,1,1,9,0.0011604774535809018,365,0.20214054927302105
12154,0,83.09375,90.70748299319729,12964,37,19,12964,12964,185,17352.65945945946,86.44864864864864,1.4456521739130437,15993,12964,4739,166,1176,406,37,225,1,1,19,0.002313512161570687,364,0.3233569885837705
12155,0,32.5,60.64,1426,0,1,1426,1426,32,11122.65625,55.5,11.06451612903226,1776,1426,1026,14,137,47,0,34,1,0,1,0.0,365,0.1079943899018233
12156,0,50.0,79.35714285714286,1977,1,2,1977,1977,30,16349.466666666667,80.73333333333333,11.517241379310345,2422,1977,1335,32,185,42,1,51,1,0,2,0.0004128819157720892,361,0.11886697015680325
12157,0,72.0,74.48275862068967,2103,4,0,2103,2103,29,18046.55172413793,89.3793103448276,11.321428571428573,2592,2103,1394,23,209,66,4,31,1,1,0,0.0015432098765432098,345,0.12125534950071325
12158,0,79.73809523809524,103.92105263157896,15675,12,13,15675,15675,214,18098.00934579439,89.46261682242991,1.2488262910798122,19145,15675,5342,151,1428,474,12,245,1,0,13,0.0006267955079655263,376,0.34303030303030296
12159,0,128.25,75.30232558139534,3432,15,7,3432,3432,42,20231.35714285714,101.5238095238095,7.853658536585367,4264,3432,1971,42,349,95,15,40,1,1,7,0.003517823639774859,350,0.16958041958041958
12160,0,87.0,69.39285714285714,1909,3,4,1909,1909,28,17049.535714285714,84.92857142857143,11.518518518518519,2378,1909,1290,13,187,56,3,39,1,1,4,0.001261564339781329,343,0.11576741749607122
12161,0,78.04166666666667,83.39473684210526,6689,17,8,6689,6689,90,18585.355555555558,91.23333333333332,3.460674157303371,8211,6689,3166,60,607,221,17,140,1,1,8,0.002070393374741201,362,0.2317237255195096
12162,1,81.5,64.375,671,0,4,671,671,13,12808.923076923076,64.69230769230771,7.75,841,671,566,3,59,26,0,17,1,0,4,0.0,113,0.041728763040238426
12163,0,98.06666666666666,69.75,5509,10,1,5509,5509,85,16088.670588235293,79.67058823529412,3.726190476190476,6772,5509,2758,67,469,184,10,101,1,1,1,0.0014766686355581807,371,0.22254492648393545
12164,0,77.93939393939394,89.22068965517241,12624,18,16,12624,12624,187,16713.75935828877,82.93582887700535,1.4677419354838708,15509,12624,4625,130,1137,422,18,231,1,1,16,0.0011606164162744213,365,0.3189163498098859
12165,1,36.333333333333336,73.0625,1054,1,1,1054,1054,19,13864.684210526317,67.26315789473685,1.6111111111111112,1278,1054,809,11,88,32,1,19,1,1,1,0.000782472613458529,45,0.07115749525616699
12166,0,72.45833333333333,74.1,6856,4,6,6856,6856,110,15603.054545454546,76.43636363636364,2.788990825688073,8408,6856,3220,61,671,223,4,88,1,1,6,0.0004757373929590866,369,0.2341015169194865
12167,0,75.6,67.68,1963,2,1,1963,1963,32,15358.28125,76.5,10.064516129032258,2448,1963,1306,19,194,61,2,34,1,0,1,0.0008169934640522876,352,0.12277126846663268
12168,1,95.3968253968254,118.38383838383837,23945,79,28,23945,23945,343,17361.650145772594,85.86005830903791,0.5350877192982456,29450,23945,6762,231,2216,722,79,365,1,1,28,0.0026825127334465194,346,0.4108999791188139
12169,0,61.17857142857143,82.2051282051282,9246,12,7,9246,9246,145,15829.579310344829,78.1448275862069,2.0416666666666665,11331,9246,3937,82,860,290,12,159,1,1,7,0.0010590415673815195,373,0.2703871944624703
12170,0,101.91304347826087,79.66666666666667,8104,12,13,8104,8104,110,18328.68181818182,90.83636363636364,2.8715596330275233,9992,8104,3519,87,753,273,12,177,1,1,13,0.0012009607686148918,369,0.2673988153998026
12171,1,59.526315789473685,86.41836734693878,7785,24,13,7785,7785,116,16736.517241379308,82.75862068965517,1.2956521739130435,9600,7785,3522,71,733,232,24,138,1,1,13,0.0025,203,0.24174694926140014
12172,1,97.95,75.39024390243901,6626,20,10,6626,6626,94,17426.73404255319,86.60638297872342,3.4301075268817205,8141,6626,3088,49,565,225,20,117,1,1,10,0.002456700651025673,365,0.2343797162692424
12173,0,56.3125,57.5,3259,3,5,3259,3259,63,12803.460317460318,63.587301587301596,5.274193548387096,4006,3259,1933,36,294,82,3,54,1,1,5,0.0007488766849725411,367,0.15004602638846276
12174,0,90.84210526315788,90.987012987013,7057,35,13,7057,7057,89,19618.19101123596,98.11235955056179,3.2954545454545454,8732,7057,3296,75,675,207,35,123,1,1,13,0.004008245533669262,346,0.24018704832081614
12175,0,90.0,84.94444444444444,3265,15,10,3265,3265,42,19619.928571428565,96.38095238095238,8.365853658536585,4048,3265,1916,41,293,100,15,59,1,1,10,0.0037055335968379454,364,0.15681470137825426
12176,1,76.9375,88.7906976744186,4090,23,4,4090,4090,68,14945.69117647059,74.25,0.9850746268656716,5049,4090,2236,44,371,111,23,87,1,1,4,0.004555357496533967,100,0.18019559902200488
12177,0,107.52,62.41772151898734,6204,8,8,6204,6204,102,15041.843137254902,74.69607843137257,3.1188118811881185,7619,6204,3027,69,564,195,8,124,1,1,8,0.001050006562541016,367,0.22630560928433274
12178,0,86.25,76.63157894736842,4379,7,6,4379,4379,60,18060.5,90.05,5.610169491525424,5403,4379,2363,41,407,160,7,75,1,1,6,0.0012955765315565426,362,0.19113952957296187
12179,1,48.444444444444436,78.0,3037,3,1,3037,3037,44,17139.272727272728,84.36363636363636,4.976744186046512,3712,3037,1832,20,284,102,3,45,1,1,1,0.0008081896551724138,243,0.1475139940730984
12180,0,88.7,76.12765957446808,3634,3,7,3634,3634,57,15672.333333333336,78.33333333333333,5.8392857142857135,4465,3634,2100,49,326,122,3,60,1,0,7,0.0006718924972004478,363,0.1653824986241057
12181,0,46.5,80.35,1479,1,1,1479,1479,19,19555.84210526316,94.36842105263158,18.38888888888889,1793,1479,1058,19,138,45,1,17,1,0,1,0.0005577244841048521,358,0.09939148073022308
12182,1,103.875,77.48387096774194,2627,6,4,2627,2627,35,18533.17142857143,92.37142857142857,3.0588235294117645,3233,2627,1629,23,254,89,6,34,1,1,4,0.0018558614290133,131,0.14617434335744195
12183,0,95.125,93.09756097560977,3666,13,4,3666,3666,44,20573.5,104.04545454545456,7.27906976744186,4578,3666,2044,39,375,131,13,72,1,1,4,0.002839667977282656,351,0.17266775777414078
12184,0,49.57894736842106,59.8,3437,1,4,3437,3437,69,12373.40579710145,61.31884057971015,4.720588235294118,4231,3437,2016,37,294,116,1,76,1,1,4,0.00023635074450484517,371,0.15885947046843174
12185,0,17.0,99.46153846153848,1052,2,1,1052,1052,11,23650.0,119.0909090909091,24.1,1310,1052,803,9,108,36,2,23,1,1,1,0.0015267175572519086,262,0.06749049429657794
12186,0,48.85714285714285,80.16666666666667,652,9,1,652,652,13,12660.769230769229,63.30769230769231,20.33333333333333,823,652,529,12,63,20,9,8,1,1,1,0.010935601458080195,360,0.06134969325153373
12187,1,77.17647058823529,90.44444444444444,6432,9,8,6432,6432,88,18129.15909090909,88.9090909090909,2.022988505747126,7824,6432,3044,61,586,206,9,91,1,1,8,0.0011503067484662573,220,0.2352300995024875
12188,0,46.64285714285714,82.40816326530613,3871,7,3,3871,3871,57,16918.035087719298,82.29824561403508,5.928571428571429,4691,3871,2241,44,343,120,7,50,1,1,3,0.0014922191430398635,364,0.17334022216481526
12189,0,66.57142857142857,74.86538461538461,3945,2,4,3945,3945,55,17712.854545454546,87.72727272727273,6.222222222222222,4825,3945,2166,43,349,117,2,59,1,0,4,0.0004145077720207254,366,0.1870722433460076
12190,0,92.1875,104.02392344497608,21427,23,26,21427,21427,321,16582.065420560746,81.51401869158879,0.64375,26166,21427,6314,218,1858,641,23,400,1,1,26,0.0008790032867079416,366,0.3921687590423297
