policy_id,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,total_claim_amount,incident_month,incident_day,incident_dow,incident_hour,fraud,driver_relationship_self,driver_relationship_na,driver_relationship_spouse,driver_relationship_child,driver_relationship_other,incident_type_collision,incident_type_breakin,incident_type_theft,collision_type_front,collision_type_rear,collision_type_side,collision_type_na,authorities_contacted_police,authorities_contacted_none,authorities_contacted_fire,authorities_contacted_ambulance
836,0.0,2,0,0,0.0,0,13000,13000,6,24,0,5,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
837,2.0,3,3,3,1.0,30000,28000,58000,11,22,4,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
838,1.0,3,0,2,1.0,0,24500,24500,5,13,0,9,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
839,2.0,3,1,0,1.0,6000,26000,32000,4,15,0,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
840,1.0,5,2,2,1.0,18000,15000,33000,9,30,0,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
841,0.0,1,0,0,0.0,0,9500,9500,8,13,1,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
842,0.0,1,0,0,0.0,0,10000,10000,2,5,1,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
843,2.0,3,0,0,1.0,0,42000,42000,12,17,1,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
844,0.0,3,0,0,1.0,0,12500,12500,10,4,4,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
845,1.0,2,0,2,1.0,0,15000,15000,12,4,2,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
846,1.0,3,1,2,1.0,29000,9500,38500,4,11,3,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
847,0.0,2,0,2,0.0,0,11000,11000,8,23,4,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
848,2.0,4,2,2,1.0,16500,35000,51500,3,20,2,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
849,2.0,3,1,3,1.0,16500,34500,51000,8,4,6,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
850,1.0,4,0,3,1.0,0,19000,19000,11,22,4,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
851,0.0,1,0,0,0.0,0,10500,10500,11,28,3,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
852,0.0,3,0,0,1.0,0,11000,11000,12,28,5,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
853,2.0,2,4,2,0.0,13500,30500,44000,12,26,3,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
854,1.0,4,0,2,1.0,0,25000,25000,7,24,2,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
855,1.0,2,2,1,1.0,6500,15000,21500,4,16,1,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
856,0.0,1,0,0,0.0,0,4500,4500,12,9,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
857,0.0,2,0,2,0.0,0,5500,5500,3,18,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
858,1.0,3,0,1,1.0,0,18500,18500,5,22,2,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
859,1.0,1,0,0,0.0,0,13000,13000,12,31,1,14,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
860,1.0,3,0,2,1.0,0,18000,18000,3,22,4,8,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
861,1.0,2,2,2,1.0,60000,12500,72500,9,3,1,17,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
862,0.0,2,0,0,0.0,0,5500,5500,2,23,5,7,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
863,2.0,2,1,1,0.0,15000,35500,50500,3,4,0,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
864,1.0,2,1,2,0.0,25000,16000,41000,1,30,2,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
865,1.0,4,4,0,1.0,30000,16500,46500,1,14,0,19,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
866,0.0,2,0,0,0.0,0,12000,12000,11,2,5,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
867,0.0,3,0,1,1.0,0,5000,5000,11,18,0,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
868,2.0,3,1,1,1.0,22500,23000,45500,1,11,4,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
869,0.0,2,0,0,1.0,0,17500,17500,10,13,6,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
870,1.0,2,0,0,1.0,0,14000,14000,2,18,0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
871,0.0,1,0,0,0.0,0,8500,8500,4,29,0,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
872,1.0,1,0,0,0.0,0,13000,13000,1,26,5,20,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
873,2.0,3,0,2,1.0,0,35000,35000,3,25,0,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
874,1.0,2,0,2,0.0,0,17000,17000,7,20,5,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
875,1.0,4,0,1,1.0,0,16000,16000,12,18,2,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
876,1.0,2,1,2,1.0,30000,11000,41000,7,14,6,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
877,2.0,3,1,0,1.0,3500,39000,42500,11,27,2,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
878,1.0,2,0,0,0.0,0,18000,18000,1,16,2,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
879,2.0,4,2,2,1.0,8500,42000,50500,6,30,6,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
880,0.0,2,0,0,0.0,0,18000,18000,1,21,0,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
881,0.0,3,0,1,1.0,0,13500,13500,4,8,0,7,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
882,1.0,2,1,1,0.0,15000,18500,33500,1,14,0,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
883,2.0,3,1,0,1.0,5000,34500,39500,5,13,0,9,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
884,2.0,3,0,2,1.0,0,12500,12500,6,11,1,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
885,0.0,2,0,0,0.0,0,18000,18000,5,1,2,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
886,0.0,3,0,1,1.0,0,10500,10500,8,30,4,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
887,2.0,3,3,2,1.0,30000,37000,67000,7,28,6,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
888,0.0,3,0,1,1.0,0,4500,4500,3,12,1,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
889,0.0,2,0,3,0.0,0,6500,6500,3,8,4,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
890,1.0,3,1,1,1.0,6500,3000,9500,6,29,5,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
891,0.0,2,0,0,0.0,0,12000,12000,3,20,2,17,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
892,2.0,4,2,3,1.0,16000,30500,46500,8,13,1,7,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
893,1.0,2,0,0,0.0,0,15000,15000,12,27,4,22,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
894,0.0,2,0,0,0.0,0,9000,9000,1,5,5,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
895,0.0,2,0,0,0.0,0,5000,5000,5,20,0,9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
896,0.0,1,0,0,0.0,0,6000,6000,10,20,6,17,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
897,1.0,2,0,1,0.0,0,14000,14000,3,29,4,13,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
898,1.0,1,0,0,0.0,0,19500,19500,7,9,1,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
899,2.0,2,2,2,0.0,8000,17500,25500,3,15,4,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
900,1.0,4,0,3,1.0,0,20500,20500,9,28,5,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
901,0.0,4,0,4,1.0,0,6000,6000,2,5,1,21,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
902,0.0,2,0,2,1.0,0,13500,13500,10,24,3,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
903,2.0,3,0,2,1.0,0,41000,41000,7,9,1,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
904,0.0,2,0,1,0.0,0,11500,11500,2,27,2,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
905,2.0,3,1,1,1.0,5000,36000,41000,7,22,0,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
906,2.0,3,1,0,1.0,18500,32000,50500,12,16,0,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
907,1.0,2,0,1,0.0,0,13000,13000,11,13,2,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
908,2.0,2,1,0,1.0,14500,37500,52000,12,26,3,12,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
909,2.0,3,0,3,1.0,0,32000,32000,4,25,3,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
910,1.0,2,3,1,1.0,6000,13000,19000,12,26,3,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
911,1.0,2,0,1,1.0,0,2000,2000,5,25,5,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
912,2.0,2,3,2,0.0,2000,34000,36000,7,25,3,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
913,0.0,3,0,2,1.0,0,13500,13500,9,9,0,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
914,2.0,3,1,1,1.0,10000,28500,38500,12,16,0,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
915,1.0,2,0,0,0.0,0,14500,14500,11,7,3,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
916,2.0,3,1,0,1.0,15000,22000,37000,10,12,5,22,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
917,2.0,4,2,5,1.0,30000,44000,74000,4,10,2,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
918,2.0,3,0,0,1.0,0,26500,26500,8,1,3,9,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
919,2.0,3,1,1,1.0,6000,30000,36000,10,19,5,19,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
920,0.0,2,0,0,0.0,0,3500,3500,8,17,5,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
921,1.0,2,0,0,0.0,0,27000,27000,2,27,2,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
922,2.0,3,4,2,1.0,15000,20500,35500,8,19,0,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
923,0.0,1,0,0,0.0,0,10000,10000,9,5,3,8,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
924,1.0,1,0,0,0.0,0,24500,24500,7,30,1,23,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
925,0.0,1,0,0,0.0,0,7500,7500,9,23,0,20,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
926,0.0,1,0,0,1.0,0,12500,12500,6,30,6,9,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
927,1.0,4,2,4,1.0,7500,15500,23000,9,28,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
928,0.0,1,0,0,0.0,0,12000,12000,6,4,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
929,0.0,1,0,0,0.0,0,15000,15000,5,31,4,22,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
930,1.0,1,0,0,0.0,0,17000,17000,9,2,0,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
931,2.0,3,1,1,1.0,25000,26000,51000,11,17,6,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
932,2.0,3,0,1,1.0,0,43000,43000,10,29,1,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
933,0.0,1,0,0,0.0,0,9000,9000,9,18,2,19,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
934,1.0,1,0,0,0.0,0,18000,18000,10,18,4,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
935,2.0,3,1,3,1.0,5500,27500,33000,4,24,2,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
936,0.0,1,0,0,0.0,0,12500,12500,8,21,2,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
937,1.0,1,0,0,0.0,0,16500,16500,4,19,4,21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
938,1.0,2,1,0,0.0,15000,18000,33000,10,26,5,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
939,0.0,4,0,2,1.0,0,14500,14500,2,25,0,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
940,1.0,2,1,0,1.0,21000,17000,38000,1,4,4,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
941,2.0,3,3,0,1.0,8000,34000,42000,10,11,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
942,0.0,2,0,0,1.0,0,12000,12000,1,18,4,22,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
943,0.0,4,0,2,1.0,0,13000,13000,5,19,6,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
944,2.0,3,1,2,1.0,15000,24500,39500,9,1,6,9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
945,2.0,3,0,3,1.0,0,28500,28500,12,29,6,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
946,2.0,2,1,1,0.0,30000,38000,68000,6,29,5,8,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
947,2.0,2,2,1,1.0,4500,35500,40000,10,8,1,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
948,1.0,2,1,1,0.0,14500,15500,30000,11,18,0,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
949,0.0,2,0,1,0.0,0,16500,16500,11,4,0,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
950,0.0,1,0,0,0.0,0,15000,15000,11,25,0,15,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
951,0.0,1,0,0,0.0,0,14000,14000,8,6,1,20,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
952,1.0,2,2,0,1.0,25000,15000,40000,12,30,0,20,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
953,1.0,1,0,0,0.0,0,15500,15500,11,27,2,9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
954,2.0,3,1,2,1.0,20500,22500,43000,4,25,3,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
955,0.0,1,0,0,0.0,0,6500,6500,7,8,0,6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
956,1.0,1,0,0,0.0,0,4500,4500,5,31,4,23,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
957,0.0,2,0,0,0.0,0,8500,8500,9,11,2,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
958,0.0,2,0,0,1.0,0,14000,14000,9,7,5,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
959,0.0,1,0,0,0.0,0,10500,10500,2,7,3,16,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
960,0.0,1,0,0,0.0,0,9000,9000,10,2,2,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
961,0.0,3,0,2,1.0,0,18000,18000,2,20,2,12,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
962,0.0,1,0,0,0.0,0,12500,12500,6,6,3,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
963,1.0,4,0,1,1.0,0,20000,20000,3,15,4,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
964,0.0,2,0,2,0.0,0,2000,2000,11,11,0,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
965,0.0,1,0,0,0.0,0,11500,11500,10,14,0,8,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
966,2.0,3,1,2,1.0,17500,30000,47500,11,11,0,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
967,2.0,3,3,4,1.0,4000,31500,35500,7,27,5,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
968,0.0,2,0,2,0.0,0,2500,2500,2,22,4,9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
969,1.0,4,4,1,1.0,21500,14000,35500,7,15,0,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
970,0.0,1,0,0,0.0,0,8500,8500,11,23,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
971,0.0,2,0,1,0.0,0,11000,11000,11,21,3,5,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
972,1.0,1,0,0,0.0,0,16000,16000,2,21,3,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
973,1.0,1,0,0,0.0,0,15500,15500,8,28,2,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
974,0.0,2,0,2,0.0,0,9500,9500,9,15,6,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
975,1.0,2,0,2,1.0,0,16000,16000,9,9,0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
