,policy_id,driver_relationship_child,policy_state_nv,authorities_contacted_fire,collision_type_front,incident_day,policy_deductable,num_vehicles_involved,num_claims_past_year,policy_state_wa,policy_state_id,policy_liability,incident_type_collision,collision_type_side,customer_gender_female,authorities_contacted_ambulance,driver_relationship_na,num_insurers_past_5_years,policy_state_az,incident_type_theft,authorities_contacted_police,policy_state_ca,num_injuries,incident_month,customer_age,authorities_contacted_none,num_witnesses,total_claim_amount,policy_annual_premium,customer_gender_male,months_as_customer,driver_relationship_spouse,vehicle_claim,policy_state_or,police_report_available,incident_dow,fraud,injury_claim,incident_severity,incident_type_breakin,collision_type_rear,incident_hour,driver_relationship_self,driver_relationship_other,auto_year,customer_education,collision_type_na
4747,1658,0,0,0,1,26,750,2,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,9,26,1,1,80920.0,2800,1,3,0,14720.0,0,0,3,0,66200.0,0,0,0,13,1,0,2016,3,0
4748,342,0,0,0,0,1,750,1,0,0,0,0,0,0,1,0,1,4,0,1,1,1,0,6,26,0,0,15992.0,2850,0,3,0,10292.0,0,0,5,0,5700.0,1,0,0,7,0,0,2017,2,1
4749,880,0,0,0,1,22,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,39,1,0,12652.0,2600,1,107,0,6952.0,0,0,1,0,5700.0,0,0,0,13,1,0,2017,3,0
4750,880,0,0,0,1,22,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,37,1,0,12652.0,3000,0,105,0,6952.0,0,0,1,0,5700.0,0,0,0,13,1,0,2018,3,0
4751,232,0,0,0,1,10,750,3,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,9,47,0,2,33713.0,3000,1,72,0,10313.0,0,1,1,0,23400.0,0,0,0,10,1,0,2020,4,0
4752,1463,0,0,0,1,16,750,2,5,0,0,0,1,0,0,0,0,3,0,0,0,1,0,3,28,1,1,19665.0,3000,1,39,0,13765.0,0,0,5,0,5900.0,0,0,0,5,1,0,2014,3,0
4753,1464,0,0,0,1,3,750,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,8,35,0,1,42029.0,2900,1,72,0,33229.0,0,0,5,0,8800.0,2,0,0,16,1,0,2016,3,0
4754,1340,0,0,0,0,9,750,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,11,28,0,1,26810.0,3000,0,22,0,13210.0,0,0,5,0,13600.0,0,1,0,0,0,0,2019,3,1
4755,1340,0,0,0,0,9,750,1,0,1,0,2,0,0,1,0,1,1,0,0,1,0,0,11,51,0,1,26810.0,2550,0,185,0,13210.0,0,0,5,0,13600.0,0,1,0,0,0,0,2017,3,1
4756,1471,0,0,0,1,18,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,7,33,0,1,14401.0,3000,1,94,0,7901.0,0,0,3,0,6500.0,0,0,0,7,1,0,2017,3,0
4757,887,0,0,0,0,16,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,6,65,0,2,53092.0,2600,0,211,0,34392.0,0,1,6,0,18700.0,2,0,1,9,1,0,2018,4,0
4758,887,0,0,0,0,16,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,6,39,0,2,53092.0,3000,0,148,0,34392.0,0,1,6,0,18700.0,2,0,1,9,1,0,2019,4,0
4759,247,0,0,0,1,22,750,2,0,1,0,3,1,0,0,0,0,1,0,0,1,0,1,8,50,0,0,34589.0,3000,1,184,0,16089.0,0,0,3,0,18500.0,1,0,0,20,1,0,2017,1,0
4760,247,0,0,0,1,22,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,8,60,0,0,34589.0,3000,1,184,0,16089.0,0,0,3,0,18500.0,1,0,0,20,1,0,2019,1,0
4761,1482,0,0,0,0,30,750,1,0,0,0,1,1,0,1,0,0,5,0,0,0,1,0,3,31,1,0,40568.0,2950,0,4,0,13768.0,0,0,5,0,26800.0,0,0,1,10,1,0,2020,1,0
4762,1977,0,0,0,0,20,750,1,0,0,0,3,0,0,1,0,1,1,0,1,1,1,0,3,52,0,0,25109.0,3000,0,118,0,5509.0,0,0,2,0,19600.0,1,0,0,16,0,0,2012,4,1
4763,1486,0,0,0,0,20,750,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5,42,0,0,14758.0,3000,1,167,0,7258.0,1,0,0,0,7500.0,0,1,0,6,0,0,2011,3,1
4764,2398,0,0,0,0,29,750,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,12,48,0,0,20095.0,3000,1,84,0,13395.0,0,0,6,0,6700.0,0,1,0,14,0,0,2016,3,1
4765,253,0,0,0,1,29,750,3,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,5,44,0,1,26411.0,3000,1,3,1,18911.0,1,1,2,0,7500.0,0,0,0,17,0,0,2018,1,0
4766,255,0,0,0,0,31,750,2,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,1,70,0,1,44169.0,2950,0,127,0,14669.0,0,1,3,0,29500.0,1,0,0,16,1,0,2018,3,0
4767,1688,0,0,0,0,1,750,2,0,0,0,3,1,0,1,0,0,1,0,0,0,1,0,7,59,1,0,18253.0,3000,0,176,0,8053.0,0,0,0,0,10200.0,0,0,1,7,1,0,2016,3,0
4768,2155,0,0,0,0,15,750,2,0,0,0,3,1,0,0,0,0,1,1,0,1,0,0,11,54,0,1,34658.0,2650,1,130,0,16058.0,0,0,4,0,18600.0,1,0,1,6,1,0,2017,3,0
4769,2155,0,0,0,0,15,750,2,3,0,0,0,1,0,0,0,0,1,0,0,1,1,0,11,48,0,1,34658.0,3000,1,241,0,16058.0,0,0,4,0,18600.0,1,0,1,6,1,0,2019,3,0
4770,2258,0,0,0,1,17,750,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,12,22,1,0,45956.0,3000,1,43,0,16256.0,0,0,1,0,29700.0,0,0,0,6,1,0,2012,3,0
4771,262,0,1,0,1,3,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,0,3,10,56,0,2,50178.0,3000,1,73,0,31278.0,0,1,3,0,18900.0,2,0,0,16,1,0,2019,1,0
4772,262,0,0,0,1,3,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,3,10,60,0,2,50178.0,2800,0,204,0,31278.0,0,1,3,0,18900.0,2,0,0,16,1,0,2013,1,0
4773,1845,0,0,0,0,6,750,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,53,0,0,49440.0,2600,1,185,0,16240.0,0,0,6,0,33200.0,1,0,0,15,0,0,2016,3,1
4774,115,0,0,0,0,7,750,2,0,0,0,1,1,0,1,0,0,2,0,0,1,1,1,8,26,0,1,97125.0,3000,0,24,0,20325.0,0,1,2,0,76800.0,1,0,1,4,1,0,2018,3,0
4775,115,0,0,0,0,7,750,2,0,1,0,3,1,0,0,0,0,1,0,0,1,0,1,8,48,0,1,97125.0,3000,0,77,0,20325.0,0,1,2,0,76800.0,1,0,1,4,1,0,2015,3,0
4776,584,0,0,0,0,12,750,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,5,54,1,0,26746.0,3000,1,193,0,10846.0,0,0,6,0,15900.0,0,0,1,5,1,0,2016,3,0
4777,584,0,0,0,0,12,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,5,43,1,0,26746.0,3000,0,90,0,10846.0,0,0,6,0,15900.0,0,0,1,5,1,0,2016,3,0
4778,117,0,0,0,1,4,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,10,28,0,0,27715.0,3000,0,41,0,11715.0,0,1,4,0,16000.0,0,0,0,2,1,0,2018,3,0
4779,117,0,0,0,1,4,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,10,60,0,0,27715.0,3000,0,166,0,11715.0,0,1,4,0,16000.0,0,0,0,2,1,0,2017,3,0
4780,909,0,0,0,0,18,750,1,4,0,0,1,0,0,0,0,1,1,1,0,1,0,0,6,22,0,0,40380.0,3000,1,42,0,24580.0,0,0,1,1,15800.0,1,1,0,13,0,0,2019,3,1
4781,909,0,0,0,0,18,750,1,1,0,0,2,0,0,0,0,1,3,0,0,1,1,0,6,47,0,0,40380.0,3000,1,24,0,24580.0,0,0,1,1,15800.0,1,1,0,13,0,0,2019,3,1
4782,1505,0,0,0,1,20,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,4,55,0,2,57647.0,2450,1,72,0,10647.0,0,1,5,0,47000.0,1,0,0,9,1,0,2014,3,0
4783,910,1,0,0,1,29,750,2,0,0,0,2,1,0,0,0,0,2,0,0,0,1,1,11,18,1,1,24554.0,3000,1,2,0,6654.0,0,0,4,0,17900.0,0,0,0,15,0,0,2016,1,0
4784,1998,1,0,0,0,28,750,2,0,0,0,1,1,0,0,0,0,3,0,0,1,1,1,6,33,0,1,51457.0,2650,1,23,0,32057.0,0,0,4,0,19400.0,2,0,1,16,0,0,2010,3,0
4785,1212,0,0,0,0,19,750,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,4,33,0,0,40424.0,3000,1,66,0,24524.0,0,0,4,0,15900.0,1,0,0,6,0,0,2020,3,1
4786,2002,0,0,0,1,28,750,2,0,1,0,3,1,0,1,0,0,1,0,0,0,0,0,4,58,1,3,27982.0,2400,0,131,0,7882.0,0,0,6,0,20100.0,0,0,0,16,1,0,2014,4,0
4787,1377,0,0,0,0,5,750,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,11,31,0,0,15250.0,3000,0,65,0,9150.0,0,1,1,0,6100.0,1,0,0,4,1,0,2016,3,0
4788,917,0,0,0,0,12,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,8,21,0,1,137137.0,3000,0,6,0,41037.0,0,1,0,0,96100.0,2,0,0,16,1,0,2019,3,0
4789,594,0,0,0,0,5,750,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,44,0,0,44300.0,3000,1,187,0,1000.0,0,0,1,0,43300.0,1,0,0,12,0,0,2004,3,1
4790,1710,0,0,0,1,21,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,9,50,0,0,53347.0,3000,1,154,0,33947.0,0,1,5,0,19400.0,2,0,0,8,1,0,2018,2,0
4791,921,0,0,0,1,15,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,9,43,0,0,40516.0,3000,1,72,0,19716.0,0,0,6,0,20800.0,1,0,0,9,1,0,2018,3,0
4792,1381,0,0,0,0,3,750,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,5,30,0,0,38761.0,3000,1,42,0,21561.0,0,0,4,0,17200.0,1,0,0,6,0,0,2015,1,1
4793,1518,0,0,0,0,25,750,2,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,3,38,1,1,26872.0,2800,0,26,0,5672.0,0,0,0,0,21200.0,0,0,0,11,1,0,2014,3,0
4794,281,0,0,0,1,28,750,4,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,7,28,0,1,31198.0,3000,1,77,0,10498.0,0,1,6,0,20700.0,0,0,0,8,1,0,2020,3,0
4795,2178,0,0,0,0,16,750,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,7,55,0,0,19871.0,3000,1,125,0,13471.0,0,0,1,0,6400.0,1,0,1,16,1,0,2018,3,0
4796,1714,0,0,0,0,12,750,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,7,42,0,0,26953.0,3000,0,61,0,13653.0,0,0,4,0,13300.0,0,1,0,9,0,0,2017,1,1
4797,1385,0,0,0,1,24,750,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,10,31,0,0,28458.0,3000,1,20,0,14458.0,0,0,3,0,14000.0,1,0,0,15,1,0,2014,2,0
4798,1385,0,0,0,1,24,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,10,54,0,0,28458.0,2550,1,145,0,14458.0,0,0,3,0,14000.0,1,0,0,15,1,0,2012,2,0
4799,137,0,0,0,1,1,750,3,0,1,0,2,1,0,0,0,0,1,0,0,1,0,1,1,20,0,2,39052.0,3000,1,15,0,19852.0,0,1,1,0,19200.0,1,0,0,2,1,0,2016,3,0
4800,137,0,0,0,1,1,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,60,0,2,39052.0,3000,1,161,0,19852.0,0,1,1,0,19200.0,1,0,0,2,1,0,2020,3,0
4801,1872,0,0,0,1,15,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,4,64,0,1,31815.0,3000,0,186,1,21115.0,0,1,0,0,10700.0,1,0,0,21,0,0,2019,1,0
4802,1529,0,0,0,0,29,750,1,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,11,66,0,0,31823.0,3000,1,77,0,5523.0,1,0,4,0,26300.0,0,1,0,7,0,0,2014,3,1
4803,932,0,0,0,0,7,750,1,6,0,0,1,0,0,1,0,1,2,0,1,1,1,0,10,38,0,0,28510.0,3000,0,28,0,17510.0,0,0,0,1,11000.0,1,0,0,6,0,0,2015,2,1
4804,1393,0,0,0,1,14,750,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,10,72,1,2,20250.0,3000,0,202,0,19150.0,0,0,0,0,1100.0,0,0,0,18,1,0,2019,1,0
4805,1531,0,0,1,0,30,750,2,0,1,0,2,1,1,1,0,0,1,0,0,0,0,2,11,63,0,2,51991.0,3000,0,138,0,40491.0,0,0,5,0,11500.0,2,0,0,22,1,0,2020,1,0
4806,610,0,0,0,0,10,750,1,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,12,43,0,0,27891.0,3000,1,55,0,20191.0,0,0,1,0,7700.0,0,1,0,17,0,0,2015,3,1
4807,1396,0,0,0,0,8,800,3,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,11,23,0,0,39153.0,3000,1,4,0,30153.0,0,1,4,0,9000.0,2,0,1,20,0,1,2020,3,0
4808,613,0,0,0,1,28,750,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,6,32,1,0,65544.0,2600,1,41,0,12544.0,0,0,4,0,53000.0,0,0,0,5,1,0,2016,3,0
4809,303,0,0,0,1,8,750,3,0,0,0,3,1,0,1,0,0,1,1,0,1,0,1,11,50,0,2,20151.0,3000,0,167,0,15651.0,0,1,4,0,4500.0,1,0,0,6,1,0,2019,4,0
4810,771,0,0,0,1,28,750,2,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,1,36,0,0,75416.0,3000,1,70,0,20816.0,0,1,0,0,54600.0,1,0,0,15,1,0,2012,1,0
4811,2443,0,0,0,0,7,750,2,0,0,0,3,1,1,0,0,0,1,0,0,1,1,3,3,50,0,0,28531.0,3000,1,219,0,16931.0,0,0,3,0,11600.0,1,0,0,18,1,0,2016,3,0
4812,2445,0,0,0,0,20,750,4,0,0,0,2,1,0,0,0,0,1,0,0,1,0,2,11,48,0,2,64552.0,3000,1,93,0,40952.0,1,1,2,0,23600.0,2,0,1,8,1,0,2011,2,0
4813,311,0,0,1,1,25,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,44,0,3,46895.0,3000,0,65,0,30895.0,1,0,4,0,16000.0,2,0,0,13,1,0,2013,3,0
4814,1560,0,0,0,1,3,750,2,4,0,0,0,1,0,1,1,0,3,0,0,0,1,0,7,21,0,3,14771.0,3000,0,31,0,9271.0,0,0,2,0,5500.0,1,0,0,11,1,0,2015,1,0
4815,2285,0,0,0,0,20,750,1,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0,12,35,0,1,14193.0,3000,0,85,0,3593.0,0,0,4,0,10600.0,0,1,0,16,0,0,2017,1,1
4816,3128,0,0,0,1,25,750,2,0,1,0,1,1,0,0,0,0,2,0,0,1,0,1,11,33,0,0,35244.0,3000,1,38,0,24544.0,0,1,0,0,10700.0,2,0,0,6,1,0,2014,3,0
4817,2466,0,0,0,0,31,750,3,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,3,53,0,2,46654.0,2900,1,52,0,32154.0,0,1,6,0,14500.0,2,0,1,12,1,0,2011,3,0
4818,3139,0,1,0,1,7,750,2,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,3,70,1,0,16504.0,3000,0,198,0,15404.0,0,0,3,0,1100.0,0,0,0,18,1,0,2019,0,0
4819,3139,0,0,0,1,7,750,2,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,3,61,1,0,16504.0,3000,0,135,0,15404.0,0,0,3,0,1100.0,0,0,0,18,1,0,2020,0,0
4820,2467,1,0,0,1,28,750,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2,12,34,0,0,16070.0,3000,1,66,0,5170.0,0,1,5,0,10900.0,1,0,0,11,0,0,2017,4,0
4821,426,0,0,0,0,8,750,3,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,10,74,0,3,135643.0,2500,1,193,0,19243.0,0,1,1,0,116400.0,0,0,0,3,1,0,2018,3,0
4822,3150,0,0,0,1,19,750,3,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,10,40,0,2,28240.0,2550,1,14,0,20940.0,0,1,5,0,7300.0,1,0,0,10,1,0,2016,3,0
4823,3150,0,0,0,1,19,750,3,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,10,30,0,2,28240.0,3000,1,30,0,20940.0,0,1,5,0,7300.0,1,0,0,10,1,0,2015,3,0
4824,3155,0,0,0,1,28,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,12,40,0,0,21900.0,3000,1,128,1,17200.0,0,0,5,0,4700.0,1,0,0,20,0,0,2015,3,0
4825,3156,0,0,0,0,16,750,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,2,37,0,0,20394.0,3000,0,83,0,15294.0,0,0,5,0,5100.0,0,1,0,5,0,0,2018,4,1
4826,4214,0,0,0,0,29,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,49,0,0,33690.0,3000,1,93,0,21390.0,0,1,1,0,12300.0,1,0,1,11,1,0,2017,3,0
4827,4072,0,0,0,0,30,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,9,49,0,0,22509.0,3000,0,176,0,18409.0,0,1,0,0,4100.0,1,0,1,16,1,0,2017,3,0
4828,438,0,0,0,1,20,750,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,6,27,0,1,23705.0,2650,1,34,0,6505.0,0,0,3,0,17200.0,2,0,0,14,1,0,2015,4,0
4829,3158,0,0,0,0,5,750,1,0,0,0,2,0,0,0,0,1,1,1,1,1,0,1,3,71,0,0,27195.0,2650,1,93,0,13595.0,0,0,1,0,13600.0,1,0,0,0,0,0,2018,3,1
4830,3283,0,0,0,0,11,750,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,28,0,0,26440.0,2850,0,81,0,8740.0,0,0,4,0,17700.0,0,1,0,15,0,0,2012,1,1
4831,3285,0,0,0,1,11,750,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7,35,0,0,32408.0,3000,1,89,0,18608.0,0,1,3,1,13800.0,0,0,0,7,1,0,2019,3,0
4832,3286,0,0,0,0,31,750,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,7,28,0,0,21897.0,3000,1,31,0,12497.0,0,0,2,0,9400.0,0,0,0,23,1,0,2015,0,0
4833,2493,0,0,0,0,19,750,3,0,1,0,3,1,1,0,0,0,1,0,0,1,0,1,2,57,0,1,53017.0,2900,1,53,0,32617.0,0,1,1,0,20400.0,2,0,0,9,1,0,2018,1,0
4834,2493,0,0,0,0,19,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,2,37,0,1,53017.0,3000,1,128,0,32617.0,0,1,1,0,20400.0,2,0,0,9,1,0,2016,1,0
4835,2325,0,0,0,0,2,750,1,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,4,21,0,0,26652.0,3000,1,13,0,24852.0,0,0,1,0,1800.0,1,1,0,13,0,0,2019,1,1
4836,3758,0,0,0,1,19,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,9,39,0,2,44753.0,3000,1,122,0,29153.0,0,1,3,0,15600.0,2,0,0,18,1,0,2017,1,0
4837,3471,0,0,0,0,12,750,3,0,0,0,3,1,1,1,0,0,1,0,0,1,1,1,8,50,0,2,55980.0,3000,0,239,0,29380.0,0,1,0,0,26600.0,2,0,0,14,1,0,2017,3,0
4838,3169,0,0,0,1,30,750,2,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,12,56,0,0,18361.0,2600,0,145,1,3861.0,0,1,0,0,14500.0,1,0,0,4,0,0,2020,3,0
4839,3761,0,0,0,0,11,750,4,0,0,0,1,1,1,0,0,0,1,0,0,1,1,2,1,58,0,1,47767.0,2550,1,105,0,35067.0,0,1,4,0,12700.0,2,0,0,6,1,0,2017,3,0
4840,4372,0,0,0,0,14,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,11,40,0,0,42070.0,3000,1,82,0,16970.0,1,0,3,0,25100.0,1,0,1,2,1,0,2017,3,0
4841,4372,0,0,0,0,14,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,1,0,11,37,0,0,42070.0,3000,0,37,0,16970.0,0,0,3,0,25100.0,1,0,1,2,1,0,2017,3,0
4842,3775,0,0,0,0,19,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,4,12,50,0,1,9920.0,3000,1,83,0,1320.0,0,1,3,0,8600.0,1,0,0,16,1,0,2015,3,0
4843,3775,0,0,0,0,19,750,3,0,0,0,3,1,1,0,0,0,3,0,0,1,0,4,12,31,0,1,9920.0,3000,1,3,0,1320.0,1,1,3,0,8600.0,1,0,0,16,1,0,2006,3,0
4844,2861,1,0,0,1,4,750,3,0,1,0,3,1,0,0,0,0,1,0,0,1,0,3,11,54,0,1,26139.0,3000,1,72,0,22039.0,0,1,0,0,4100.0,1,0,0,1,0,0,2017,4,0
4845,4542,0,0,1,0,18,750,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,33,0,0,40497.0,3000,1,105,0,32297.0,0,0,0,0,8200.0,2,0,0,6,1,0,2019,1,0
4846,4383,0,0,0,1,20,750,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,11,43,1,0,11214.0,2900,0,99,0,8914.0,0,0,2,0,2300.0,0,0,0,15,1,0,2015,0,0
4847,3790,0,0,0,1,18,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,7,39,0,3,43730.0,2500,1,84,0,13830.0,0,1,3,0,29900.0,1,0,0,13,1,0,2010,4,0
4848,3318,1,0,0,0,4,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,12,33,0,0,36701.0,3000,1,63,0,19001.0,0,0,2,0,17700.0,1,0,1,5,0,0,2016,1,0
4849,3794,0,0,0,0,25,750,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,54,1,0,5336.0,2900,1,377,0,3136.0,0,0,0,0,2200.0,0,0,0,14,1,0,2018,3,0
4850,4555,0,0,0,0,27,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,11,46,0,0,43657.0,3000,1,20,0,29857.0,0,1,2,0,13800.0,2,0,1,19,1,0,2018,4,0
4851,2723,0,0,0,1,24,750,3,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,8,62,0,2,51206.0,3000,1,96,0,25906.0,0,1,5,0,25300.0,2,0,0,19,1,0,2020,1,0
4852,2723,0,0,0,1,24,750,3,0,0,0,1,1,0,0,0,0,3,0,0,1,1,1,8,22,0,2,51206.0,3000,1,24,0,25906.0,0,1,5,0,25300.0,2,0,0,19,1,0,2012,1,0
4853,2882,0,0,0,1,21,750,2,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,7,51,0,0,22552.0,3000,0,32,0,17152.0,0,1,6,0,5400.0,1,0,0,3,1,0,2019,1,0
4854,3327,0,0,0,1,6,750,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,5,27,1,0,23584.0,3000,0,22,0,10884.0,0,0,0,0,12700.0,0,0,0,9,1,0,2013,1,0
4855,4266,0,0,0,1,5,750,2,1,1,0,3,1,0,0,0,0,1,0,0,1,0,0,3,20,0,2,39827.0,3000,0,4,0,38227.0,0,0,1,0,1600.0,2,0,0,15,1,0,2019,2,0
4856,4685,0,0,0,0,18,750,2,0,0,0,1,1,0,1,0,0,5,0,0,1,1,1,6,19,0,0,87544.0,3000,0,17,0,37344.0,0,0,1,0,50200.0,2,0,1,16,0,1,2017,1,0
4857,3331,0,0,0,0,23,750,2,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,9,36,1,0,77603.0,3000,1,5,0,6303.0,0,0,0,0,71300.0,0,0,0,14,1,0,2014,2,0
4858,3211,0,0,0,1,21,750,2,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,12,53,0,0,50525.0,2900,1,181,0,40325.0,0,0,5,0,10200.0,2,0,0,7,0,1,2013,4,0
4859,4271,0,0,0,0,19,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,11,70,0,0,33426.0,3000,0,210,0,20026.0,0,1,1,0,13400.0,1,0,1,19,1,0,2017,3,0
4860,4271,0,1,0,0,19,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,0,2,11,35,0,0,33426.0,2850,0,137,0,20026.0,0,1,1,0,13400.0,1,0,1,19,1,0,2018,3,0
4861,3904,0,0,0,0,10,750,2,0,1,0,3,1,0,1,0,0,1,0,0,0,0,0,6,22,1,2,88004.0,3000,0,49,0,12704.0,0,0,0,0,75300.0,0,0,1,8,1,0,2014,3,0
4862,2501,0,0,0,1,15,750,2,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,2,49,1,2,24774.0,3000,0,135,1,14674.0,0,0,4,0,10100.0,0,0,0,16,0,0,2018,3,0
4863,2501,0,0,0,1,15,750,2,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,2,48,1,2,24774.0,3000,0,213,1,14674.0,0,0,4,0,10100.0,0,0,0,16,0,0,2019,3,0
4864,2973,1,0,0,0,23,750,2,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,3,33,0,1,39742.0,2900,0,53,0,35642.0,0,0,5,0,4100.0,2,0,0,7,0,0,2017,3,0
4865,1677,0,0,0,0,7,750,3,1,0,0,1,1,1,0,0,0,3,0,0,1,1,0,11,31,0,3,15500.0,3000,0,11,1,15500.0,0,1,3,0,0.0,0,0,0,15,0,0,2017,4,0
4866,1684,0,0,0,0,31,750,2,0,1,0,3,1,0,1,0,0,2,0,0,0,0,0,12,31,1,2,7500.0,2600,0,39,0,7500.0,0,0,1,0,0.0,0,0,1,9,1,0,2014,4,0
4867,1708,0,0,0,0,15,750,3,1,0,0,1,1,1,1,0,0,1,0,0,1,1,3,11,28,0,2,47500.0,3000,0,35,1,42000.0,0,1,4,0,5500.0,2,0,0,9,0,0,2018,1,0
4868,1708,0,0,0,0,15,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,3,11,35,0,2,47500.0,3000,0,154,1,42000.0,0,1,4,0,5500.0,2,0,0,9,0,0,2002,1,0
4869,16,0,0,0,1,12,750,2,0,1,0,1,1,0,1,0,0,2,0,0,1,0,0,12,39,0,1,9000.0,2750,0,6,1,9000.0,0,1,3,0,0.0,0,0,0,6,0,0,2009,1,0
4870,3350,0,0,0,1,13,750,4,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,11,37,0,1,17000.0,3000,0,60,0,17000.0,0,1,2,0,0.0,1,0,0,14,1,0,2013,2,0
4871,22,0,0,1,1,9,750,2,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,8,32,0,1,53000.0,3000,1,55,1,32000.0,0,0,4,0,21000.0,2,0,0,5,0,0,2019,3,0
