fraud,driver_relationship_child,policy_state_nv,authorities_contacted_fire,collision_type_front,incident_day,policy_deductable,num_vehicles_involved,num_claims_past_year,policy_state_wa,policy_state_id,policy_liability,incident_type_collision,collision_type_side,customer_gender_female,authorities_contacted_ambulance,driver_relationship_na,num_insurers_past_5_years,policy_state_az,incident_type_theft,authorities_contacted_police,policy_state_ca,num_injuries,incident_month,customer_age,authorities_contacted_none,num_witnesses,total_claim_amount,policy_annual_premium,customer_gender_male,months_as_customer,driver_relationship_spouse,vehicle_claim,policy_state_or,police_report_available,incident_dow,injury_claim,incident_severity,incident_type_breakin,collision_type_rear,incident_hour,driver_relationship_self,driver_relationship_other,auto_year,customer_education,collision_type_na
0,0,0,0,1,12,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,3,58,0,0,14500.0,3000,1,113,0,12500.0,0,1,1,2000.0,1,0,0,12,1,0,2011,1,0
0,0,0,0,1,28,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,10,56,0,0,8500.0,3000,1,242,1,8500.0,0,1,0,0.0,1,0,0,18,0,0,2015,3,0
0,0,1,0,1,7,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,11,35,0,1,31525.0,2600,1,120,0,22925.0,0,1,3,8600.0,2,0,0,9,1,0,2014,2,0
0,0,0,0,0,20,750,4,0,0,0,1,1,1,1,0,0,2,0,0,1,1,0,8,23,0,2,37000.0,3000,0,40,0,37000.0,0,1,1,0.0,2,0,0,9,1,0,2016,3,0
0,0,0,0,0,8,750,4,0,1,0,3,1,1,0,0,0,1,0,0,1,0,0,2,65,0,3,19000.0,3000,1,407,1,19000.0,0,1,4,0.0,0,0,0,4,0,0,2020,3,0
0,0,0,0,1,12,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,4,74,0,2,20500.0,2700,1,112,0,20500.0,0,0,4,0.0,1,0,0,13,1,0,2017,3,0
0,0,0,0,1,19,750,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,4,2,69,0,3,21176.0,2600,1,283,0,11076.0,0,1,1,10100.0,1,0,0,11,1,0,2013,4,0
0,0,0,0,0,29,750,1,0,1,0,2,0,0,1,0,1,1,0,0,1,0,0,10,32,0,0,16500.0,3000,0,49,0,16500.0,0,0,1,0.0,0,1,0,6,0,0,2020,1,1
0,0,0,0,0,1,750,1,0,0,0,0,0,0,1,0,1,3,0,0,1,1,0,8,47,0,1,30821.0,3000,0,42,0,19621.0,0,0,3,11200.0,0,1,0,18,0,0,2016,3,1
0,0,0,0,0,3,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,5,32,0,1,12000.0,3000,1,28,0,12000.0,0,1,4,0.0,1,0,1,16,1,0,2011,4,0
0,0,0,0,0,31,750,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,3,36,0,0,15522.0,3000,0,127,0,8822.0,0,0,6,6700.0,0,1,0,5,0,0,2019,1,1
0,0,0,0,1,8,750,3,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,9,52,0,1,81369.0,2650,1,49,0,14069.0,0,1,6,67300.0,0,0,0,5,1,0,2018,0,0
0,0,0,0,0,15,750,3,0,0,0,2,1,0,0,0,0,2,0,0,1,1,1,10,21,0,3,251088.0,2950,1,8,0,32888.0,0,1,1,218200.0,2,0,1,9,1,0,2019,1,0
0,0,0,0,1,20,750,3,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,8,55,0,1,23964.0,3000,1,57,0,8764.0,0,1,1,15200.0,0,0,0,10,1,0,2012,4,0
0,0,0,0,0,30,750,3,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,4,18,0,3,15000.0,2900,0,3,0,15000.0,0,1,1,0.0,1,0,0,13,1,0,2016,1,0
0,0,0,0,1,3,750,2,0,0,0,2,1,0,1,0,0,2,1,0,1,0,1,1,31,0,0,23151.0,3000,0,43,0,16751.0,0,1,3,6400.0,1,0,0,14,1,0,2013,4,0
0,0,0,0,0,13,750,2,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,3,24,1,2,8793.0,2750,1,2,0,5293.0,0,0,2,3500.0,0,0,0,17,1,0,2020,2,0
0,0,0,0,1,11,750,4,0,0,0,0,1,0,0,0,0,5,0,0,1,1,4,4,24,0,1,57000.0,3000,1,4,0,7000.0,0,1,3,50000.0,1,0,0,11,1,0,2016,4,0
0,0,0,0,1,2,750,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,10,21,1,0,9000.0,3000,1,11,0,9000.0,0,0,2,0.0,0,0,0,11,1,0,2018,1,0
0,0,0,0,0,19,750,3,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,8,58,0,3,92464.0,3000,0,105,0,32964.0,0,1,0,59500.0,2,0,0,20,1,0,2015,4,0
0,0,0,0,1,25,750,2,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,11,44,0,1,25153.0,3000,1,183,0,20653.0,0,1,0,4500.0,1,0,0,15,1,0,2019,3,0
0,0,1,0,0,19,750,1,0,0,0,1,0,0,1,0,1,3,0,1,1,0,0,12,31,0,0,59071.0,3000,0,13,0,20871.0,0,0,3,38200.0,1,0,0,13,0,0,2020,4,1
0,0,0,0,1,20,750,3,0,1,0,2,1,0,1,0,0,1,0,0,1,0,3,6,48,0,1,43127.0,3000,0,256,0,37627.0,0,1,3,5500.0,2,0,0,18,1,0,2008,3,0
0,0,0,0,0,18,750,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,8,58,0,0,20500.0,3000,1,139,0,20500.0,0,0,6,0.0,1,0,0,11,0,0,2018,4,1
1,0,0,0,0,2,750,1,0,0,0,0,0,0,1,0,1,5,0,0,1,1,0,12,29,0,0,7223.0,2850,0,2,0,6323.0,0,1,0,900.0,0,1,0,18,0,0,2013,3,1
0,0,0,0,1,31,750,2,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,3,47,0,1,6000.0,3000,0,97,1,6000.0,0,1,6,0.0,1,0,0,10,0,0,2010,1,0
0,0,0,0,0,1,750,3,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,43,0,1,14000.0,3000,0,139,0,14000.0,0,1,1,0.0,0,0,0,12,1,0,2017,3,0
0,0,0,0,0,5,750,3,1,1,0,2,1,1,0,0,0,1,0,0,1,0,0,9,53,0,2,51018.0,3000,1,229,0,43018.0,0,1,3,8000.0,2,0,0,19,1,0,2019,4,0
0,0,0,0,0,21,750,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,62,0,2,20000.0,3000,1,305,0,20000.0,0,1,3,0.0,1,0,1,13,1,0,2017,3,0
0,0,0,0,1,31,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,8,48,0,3,11000.0,3000,0,103,0,11000.0,0,1,5,0.0,0,0,0,15,1,0,2017,3,0
0,0,0,0,1,23,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,9,24,0,0,16371.0,3000,1,64,0,12171.0,0,0,0,4200.0,1,0,0,13,1,0,2017,3,0
0,0,0,0,1,26,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,9,55,0,1,39500.0,3000,0,224,0,39500.0,0,1,3,0.0,2,0,0,19,1,0,2016,3,0
1,0,0,0,1,30,750,2,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,8,20,1,1,18366.0,3000,1,22,1,7766.0,1,0,4,10600.0,0,0,0,5,0,0,2013,1,0
0,0,0,0,0,16,750,2,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,4,64,0,0,29853.0,2850,1,101,0,14253.0,0,0,1,15600.0,1,0,0,13,1,0,2020,4,0
0,0,0,0,0,21,750,3,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,56,0,2,48000.0,2800,0,191,0,41500.0,0,1,0,6500.0,2,0,0,8,1,0,2008,2,0
0,0,0,0,0,29,750,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,5,27,0,0,25400.0,2500,0,75,0,1000.0,0,0,2,24400.0,0,1,0,8,0,0,2004,4,1
0,0,0,0,0,26,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,3,2,44,0,0,20500.0,3000,0,71,0,18500.0,0,1,1,2000.0,1,0,1,13,1,0,2019,1,0
0,0,0,0,0,3,750,2,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,8,29,1,2,12000.0,3000,1,58,0,12000.0,0,0,5,0.0,0,0,1,18,1,0,2015,1,0
0,0,0,0,1,2,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2,54,0,0,18000.0,3000,1,136,1,18000.0,0,1,5,0.0,1,0,0,4,0,0,2020,3,0
0,0,0,0,0,8,750,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,12,59,0,0,29943.0,3000,0,130,0,6443.0,0,0,6,23500.0,1,1,0,18,0,0,2017,2,1
0,0,0,0,0,5,750,3,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,4,41,0,3,39500.0,2400,1,230,0,30000.0,0,1,4,9500.0,2,0,1,3,1,0,2010,3,0
0,0,1,0,0,4,750,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,2,3,29,0,4,51219.0,3000,0,116,0,7619.0,0,1,0,43600.0,1,0,0,11,1,0,2013,1,0
0,0,0,0,1,12,750,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,1,29,0,4,70000.0,3000,1,41,0,40000.0,0,1,5,30000.0,2,0,0,5,1,0,2018,3,0
0,0,0,0,0,28,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,32,1,0,7500.0,3000,0,135,1,7500.0,0,0,0,0.0,0,0,1,14,0,0,2017,4,0
0,0,0,0,1,26,750,4,3,0,0,1,1,0,0,0,0,1,0,0,1,1,4,1,36,0,2,36500.0,3000,1,82,1,36000.0,0,1,5,500.0,2,0,0,9,0,0,2009,3,0
0,0,0,0,1,15,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,10,34,0,2,27984.0,2750,0,57,0,25484.0,0,1,1,2500.0,2,0,0,8,1,0,2014,1,0
0,0,0,0,1,23,750,3,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,10,48,0,1,49500.0,2750,1,136,0,36500.0,0,1,2,13000.0,2,0,0,9,1,0,2017,3,0
0,0,0,0,0,27,750,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,10,71,1,0,9360.0,3000,0,147,0,4960.0,0,0,6,4400.0,0,0,0,14,1,0,2019,3,0
0,0,0,0,0,15,750,3,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,11,51,0,2,7000.0,2850,0,242,0,7000.0,0,1,4,0.0,0,0,0,16,1,0,2014,1,0
0,0,0,0,0,26,750,1,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,7,48,0,0,1000.0,3000,1,179,0,1000.0,0,0,4,0.0,0,1,0,20,0,0,2011,4,1
0,0,1,0,0,14,750,1,0,0,0,3,0,0,0,0,1,3,0,0,1,0,1,2,54,0,0,32253.0,2350,1,11,0,9453.0,0,0,3,22800.0,1,1,0,14,0,0,2009,1,1
0,0,0,0,1,16,750,2,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,9,36,1,0,45684.0,3000,1,46,0,4484.0,1,0,0,41200.0,0,0,0,15,1,0,2013,3,0
0,0,0,0,1,3,750,4,0,0,0,1,1,0,1,0,0,1,0,0,1,1,2,10,46,0,3,37000.0,2700,0,118,0,14000.0,0,1,3,23000.0,1,0,0,18,1,0,2001,3,0
0,0,0,0,0,20,750,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,9,31,0,0,7500.0,2550,1,120,0,7500.0,0,0,4,0.0,0,1,0,11,0,0,2014,4,1
0,0,0,0,1,20,750,1,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,1,32,0,0,54570.0,3000,1,55,0,18470.0,0,0,6,36100.0,1,0,0,12,1,0,2019,3,0
0,0,0,0,1,12,750,4,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,5,45,0,3,48194.0,3000,1,166,0,36094.0,0,1,6,12100.0,2,0,0,20,1,0,2017,4,0
0,0,1,0,1,3,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,0,3,10,56,0,2,50178.0,3000,1,73,0,31278.0,0,1,3,18900.0,2,0,0,16,1,0,2019,1,0
0,0,0,0,0,29,750,2,7,0,1,1,1,1,0,0,0,1,0,0,0,0,1,3,65,1,1,15855.0,3000,1,153,0,4955.0,0,0,4,10900.0,0,0,0,22,1,0,2018,3,0
0,0,0,0,1,16,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,10,54,1,0,26961.0,2850,1,117,0,7861.0,0,0,2,19100.0,0,0,0,7,1,0,2011,1,0
0,0,0,0,0,5,750,3,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,8,43,0,1,36824.0,3000,0,144,0,31124.0,0,1,0,5700.0,2,0,1,5,1,0,2016,3,0
0,0,0,0,0,30,750,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,12,48,1,0,13000.0,3000,0,122,0,13000.0,0,0,0,0.0,0,1,0,7,0,0,2015,0,1
0,0,0,0,1,17,750,2,0,0,0,2,1,0,0,0,0,1,1,0,1,0,1,10,61,0,1,29000.0,2750,1,106,0,6000.0,0,0,3,23000.0,1,0,0,16,1,0,2015,4,0
0,0,0,0,0,28,750,2,1,0,0,1,1,0,0,0,0,5,0,0,1,1,0,10,24,0,0,27000.0,3000,1,10,0,27000.0,0,0,0,0.0,1,0,1,16,1,0,2019,2,0
0,0,0,0,1,2,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,8,40,0,0,51355.0,3000,1,101,0,16455.0,1,0,4,34900.0,1,0,0,6,1,0,2020,4,0
0,0,0,0,0,27,750,2,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,2,42,0,0,22500.0,2550,0,81,0,22500.0,0,1,2,0.0,1,0,0,11,1,0,2014,3,0
1,0,0,0,1,2,750,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,9,49,1,0,22222.0,2500,1,2,0,16122.0,0,0,0,6100.0,0,0,0,9,1,0,2014,1,0
0,0,1,0,0,3,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,5,54,0,0,21324.0,2900,0,139,0,9624.0,0,1,4,11700.0,0,0,1,18,1,0,2017,4,0
0,0,0,0,0,19,750,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,5,41,0,0,10000.0,3000,0,97,0,10000.0,1,0,6,0.0,0,1,0,8,0,0,2016,1,1
0,0,0,0,1,12,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2,25,0,0,91401.0,3000,1,88,0,34601.0,0,1,1,56800.0,2,0,0,16,0,1,2018,3,0
0,1,0,0,0,7,750,1,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,8,66,0,0,29000.0,2700,1,7,0,29000.0,0,0,2,0.0,1,0,1,11,0,0,2018,3,0
0,0,0,1,1,15,750,2,0,1,0,3,1,0,0,0,0,3,0,0,0,0,4,11,52,0,0,41000.0,3000,1,30,0,32000.0,0,0,4,9000.0,2,0,0,12,1,0,2016,3,0
0,0,0,0,0,29,750,2,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,6,50,0,0,3000.0,3000,1,85,0,3000.0,0,0,5,0.0,0,0,0,12,1,0,2016,1,0
0,0,0,0,0,15,750,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,49,1,0,16411.0,3000,0,90,0,11211.0,0,0,1,5200.0,0,0,1,15,1,0,2014,0,0
0,0,0,1,0,17,750,2,0,0,0,1,1,1,0,0,0,4,0,0,0,0,3,1,21,0,1,60500.0,3000,1,29,0,39000.0,1,0,3,21500.0,2,0,0,12,1,0,2020,1,0
0,0,0,0,0,3,750,2,0,0,0,0,1,1,0,0,0,2,0,0,1,1,0,1,33,0,1,5500.0,2900,1,20,0,5500.0,0,1,3,0.0,0,0,0,13,1,0,2016,3,0
0,0,0,0,1,1,750,2,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,2,40,0,1,20500.0,2950,1,126,0,20500.0,0,1,4,0.0,1,0,0,4,1,0,2017,3,0
0,0,0,0,1,29,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,5,65,0,1,15000.0,3000,1,181,0,15000.0,0,0,2,0.0,1,0,0,18,1,0,2017,4,0
0,0,0,0,0,14,750,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,36,1,0,56326.0,3000,0,131,0,7826.0,0,0,3,48500.0,0,1,0,19,0,0,2016,3,1
0,0,0,0,0,9,750,1,0,0,0,0,0,0,1,0,1,4,0,1,1,1,0,2,18,0,0,25000.0,2750,0,2,0,25000.0,0,0,5,0.0,1,0,0,4,0,0,2015,1,1
0,0,0,0,1,2,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,0,3,5,40,0,3,37500.0,3000,0,71,1,30000.0,1,1,3,7500.0,2,0,0,13,0,0,2017,3,0
0,0,0,0,0,10,750,1,0,0,0,2,0,0,0,0,1,3,1,1,1,0,0,4,39,0,0,31679.0,2950,0,36,0,17179.0,0,0,2,14500.0,1,0,0,23,0,0,2016,3,1
0,0,0,0,0,28,750,1,0,0,1,1,0,0,0,0,1,2,0,1,1,0,0,5,34,0,0,13125.0,2750,1,21,0,8825.0,0,0,1,4300.0,1,0,0,12,0,0,2013,4,1
0,0,0,0,1,5,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,8,45,0,1,43000.0,3000,1,97,0,37500.0,0,1,0,5500.0,2,0,0,8,1,0,2017,3,0
0,0,0,0,1,26,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,7,53,0,0,53500.0,3000,1,75,0,30000.0,0,0,4,23500.0,2,0,0,21,1,0,2017,2,0
0,0,0,0,0,25,750,3,2,0,1,2,1,0,0,0,0,1,0,0,1,0,3,1,20,0,0,54937.0,3000,1,28,0,37337.0,0,1,4,17600.0,2,0,1,11,1,0,2011,3,0
0,0,0,0,1,30,750,2,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,62,0,0,17500.0,3000,0,102,0,17500.0,0,1,2,0.0,1,0,0,2,1,0,2020,3,0
0,1,0,0,0,26,750,2,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,3,60,1,0,1000.0,3000,1,31,0,1000.0,0,0,1,0.0,0,0,0,8,0,0,2014,3,0
0,0,0,0,1,20,750,4,0,0,0,0,1,0,0,0,0,2,0,0,1,1,4,11,50,0,0,48104.0,3000,1,47,0,40304.0,0,1,2,7800.0,2,0,0,1,1,0,2019,3,0
0,0,0,0,1,12,750,2,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,1,20,0,0,12000.0,3000,1,24,0,12000.0,0,1,5,0.0,1,0,0,7,1,0,2013,3,0
0,0,0,0,0,30,750,2,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,5,47,0,0,54000.0,2650,0,15,0,38000.0,0,1,3,16000.0,2,0,1,16,1,0,2010,4,0
0,0,0,0,0,27,750,1,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,12,44,1,0,38648.0,3000,0,48,0,14348.0,0,0,4,24300.0,0,0,0,13,1,0,2019,3,0
0,1,1,0,0,20,750,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,8,56,1,0,15211.0,3000,0,96,0,10811.0,0,0,1,4400.0,0,0,0,11,0,0,2013,4,0
0,0,0,0,0,4,750,3,6,0,0,0,1,0,1,0,0,4,0,0,1,1,1,12,34,0,2,25621.0,3000,0,17,0,10521.0,0,1,2,15100.0,1,0,1,16,1,0,2007,4,0
0,0,0,0,0,2,750,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,11,48,1,1,18465.0,3000,1,176,1,9565.0,0,0,5,8900.0,0,0,0,15,0,0,2016,3,0
0,0,0,0,0,5,750,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,12,60,0,0,17500.0,3000,1,213,0,17500.0,0,0,3,0.0,1,0,0,14,1,0,2020,3,0
0,0,0,0,1,11,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,11,57,0,0,47925.0,3000,1,174,0,28325.0,0,1,0,19600.0,2,0,0,14,1,0,2016,3,0
0,1,0,0,0,4,750,2,3,0,0,0,1,1,0,0,0,1,1,0,1,0,3,9,46,0,0,21885.0,3000,1,72,0,19485.0,0,1,2,2400.0,1,0,0,6,0,0,2017,3,0
0,0,0,0,0,29,750,2,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,8,30,1,0,15000.0,2750,1,20,0,15000.0,0,0,3,0.0,0,0,1,23,1,0,2015,2,0
0,1,0,0,1,4,750,2,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,2,33,0,2,18000.0,3000,1,119,0,18000.0,0,1,0,0.0,1,0,0,16,0,0,2015,3,0
0,0,0,0,1,21,800,2,0,1,0,2,1,0,0,0,0,1,0,0,1,0,1,3,43,0,1,54000.0,3000,1,3,0,37500.0,0,1,3,16500.0,2,0,0,6,1,0,2018,3,0
0,0,0,0,0,11,750,2,1,0,0,2,1,1,0,0,0,1,0,0,0,1,0,2,51,1,2,25032.0,3000,1,72,0,11232.0,0,0,0,13800.0,0,0,0,21,1,0,2017,3,0
0,0,0,0,1,18,750,3,0,1,0,1,1,0,0,0,0,5,0,0,1,0,0,4,27,0,2,15546.0,3000,1,11,0,11346.0,0,1,3,4200.0,0,0,0,6,1,0,2020,3,0
0,0,0,0,1,8,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,2,46,0,2,15000.0,3000,1,78,0,15000.0,0,1,4,0.0,1,0,0,12,1,0,2020,1,0
0,0,0,0,0,1,750,3,0,0,0,2,1,0,1,0,0,1,0,0,1,1,1,5,43,0,1,19500.0,3000,0,68,1,16500.0,0,1,2,3000.0,1,0,1,5,0,0,2015,1,0
0,0,1,0,1,5,750,2,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,11,51,0,1,38828.0,3000,1,140,0,8328.0,0,0,1,30500.0,1,0,0,10,1,0,2011,4,0
0,0,0,0,1,16,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,3,30,0,1,9500.0,2650,1,75,0,9500.0,0,0,5,0.0,0,0,0,4,1,0,2018,2,0
1,0,0,0,1,20,750,2,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,2,32,0,0,11500.0,2950,1,21,0,11500.0,0,0,2,0.0,0,0,0,9,0,1,2017,1,0
0,0,0,0,0,27,750,1,0,0,0,2,0,0,0,0,1,2,0,0,1,1,0,10,23,0,0,11500.0,3000,1,50,0,11500.0,0,0,6,0.0,0,1,0,20,0,0,2017,3,1
0,0,0,0,0,1,750,4,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,8,43,0,3,40500.0,3000,1,84,0,40500.0,0,1,3,0.0,2,0,0,3,1,0,2019,4,0
0,0,0,0,0,26,750,1,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,4,38,0,0,13000.0,2700,1,42,0,13000.0,0,0,4,0.0,0,1,0,11,0,0,2019,2,1
0,0,0,0,0,3,750,2,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,5,34,1,3,23007.0,3000,0,51,0,16007.0,0,0,4,7000.0,0,0,0,15,1,0,2016,3,0
0,0,0,0,1,28,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,4,11,31,0,2,26000.0,2650,0,100,0,21500.0,0,1,3,4500.0,2,0,0,6,0,1,2013,4,0
0,0,0,0,1,15,750,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,2,40,0,0,19000.0,3000,1,147,0,19000.0,0,0,4,0.0,1,0,0,17,1,0,2016,3,0
0,0,0,0,0,26,750,1,0,0,0,3,0,0,1,0,1,1,0,1,1,1,0,4,72,0,1,19000.0,3000,0,154,0,19000.0,0,0,4,0.0,1,0,0,8,0,0,2017,4,1
0,0,0,0,0,30,750,3,0,0,0,3,1,1,0,0,0,1,0,0,1,1,1,8,33,0,0,38777.0,3000,1,72,0,26377.0,0,1,4,12400.0,2,0,0,8,1,0,2017,1,0
0,0,0,0,1,11,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,10,55,0,2,30381.0,3000,1,119,0,16381.0,0,1,4,14000.0,0,0,0,9,1,0,2018,1,0
0,0,0,0,1,17,750,2,0,0,1,2,1,0,0,1,0,1,0,0,0,0,3,1,43,0,0,53316.0,2700,1,119,0,26316.0,0,0,3,27000.0,2,0,0,2,1,0,2015,1,0
0,0,0,0,1,19,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,5,41,0,0,37939.0,2550,0,92,0,9939.0,0,0,6,28000.0,1,0,0,18,1,0,2015,1,0
1,0,0,0,1,12,750,2,0,0,0,2,1,0,1,0,0,5,0,0,0,1,0,9,19,1,1,94749.0,3000,0,21,0,8149.0,0,0,3,86600.0,0,0,0,18,1,0,2017,1,0
0,0,0,0,0,1,750,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,5,35,0,0,6200.0,3000,1,75,0,1000.0,0,0,2,5200.0,1,0,0,9,0,0,2014,4,1
0,0,0,0,0,9,750,1,0,0,0,3,0,0,1,0,1,1,0,1,1,1,0,10,43,0,0,18500.0,3000,0,33,0,18500.0,0,0,2,0.0,1,0,0,11,0,0,2012,1,1
0,1,0,0,0,27,750,5,0,1,0,2,1,0,0,0,0,2,0,0,1,0,0,11,31,0,4,49744.0,3000,1,37,0,17944.0,0,1,2,31800.0,1,0,1,19,0,0,2014,3,0
0,0,0,0,0,7,750,3,0,0,0,2,1,1,1,0,0,1,0,0,1,1,1,6,28,0,0,57500.0,2700,0,52,0,42500.0,0,1,4,15000.0,2,0,0,17,1,0,2020,3,0
0,0,0,0,0,8,750,1,0,0,0,3,1,0,1,0,0,1,0,0,0,1,0,2,54,1,0,51574.0,3000,0,101,0,12374.0,0,0,4,39200.0,0,0,1,8,1,0,2018,3,0
0,0,0,0,0,26,750,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,51,1,0,7500.0,2950,0,69,0,7500.0,1,0,5,0.0,0,0,0,13,1,0,2018,2,0
0,0,0,0,0,13,750,2,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,6,36,0,0,64381.0,3000,0,145,1,23081.0,0,0,3,41300.0,2,0,1,15,0,0,2009,1,0
0,0,0,0,0,25,750,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,1,48,0,0,19092.0,2850,1,20,0,16492.0,1,0,4,2600.0,1,0,0,21,0,0,2016,1,1
0,0,0,0,0,12,750,2,0,1,0,1,1,0,1,0,0,4,0,0,1,0,0,6,21,0,0,10270.0,3000,0,23,1,5670.0,0,1,2,4600.0,0,0,1,18,0,0,2012,3,0
0,0,0,0,1,10,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,3,3,35,0,1,20098.0,3000,0,139,0,13598.0,0,0,6,6500.0,1,0,0,17,0,1,2016,3,0
0,0,0,0,1,2,750,4,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2,5,20,0,3,28721.0,3000,1,8,0,15721.0,0,1,3,13000.0,1,0,0,11,1,0,2017,3,0
0,0,0,0,1,3,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,1,50,0,2,67000.0,2750,1,229,0,37000.0,0,1,3,30000.0,2,0,0,10,1,0,2018,1,0
0,0,0,0,1,17,750,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,3,56,0,0,27952.0,3000,0,110,1,14352.0,0,0,6,13600.0,1,0,0,8,0,0,2015,4,0
