policy_id,customer_age,months_as_customer,num_claims_past_year,num_insurers_past_5_years,policy_state,policy_deductable,policy_annual_premium,policy_liability,customer_zip,customer_gender,customer_education,auto_year
1512,39,46,0,1,CA,750,2650,30/60,94010,Male,Bachelor,2011
1513,50,46,0,1,ID,750,3000,25/50,83501,Female,High School,2012
1514,49,219,0,1,CA,750,3000,25/50,92324,Female,Associate,2019
1515,41,16,0,3,CA,750,3000,30/60,94549,Unkown,Bachelor,2011
1516,60,93,0,1,AZ,750,2550,30/60,86004,Male,Advanced Degree,2012
1517,60,127,0,1,CA,750,2500,30/60,91104,Female,High School,2016
1518,70,165,0,1,CA,750,2600,25/50,91789,Unkown,Bachelor,2017
1519,65,355,0,1,ID,750,3000,30/60,83634,Female,Advanced Degree,2015
1520,67,71,0,1,CA,750,3000,15/30,93535,Unkown,Bachelor,2016
1521,22,32,0,3,CA,750,3000,25/50,92627,Male,Bachelor,2018
1522,36,59,0,1,AZ,750,3000,15/30,85715,Unkown,Advanced Degree,2019
1523,22,32,0,3,CA,750,3000,15/30,94583,Female,Bachelor,2018
1524,40,268,0,1,CA,750,3000,15/30,92363,Male,Bachelor,2008
1525,38,86,0,1,AZ,750,3000,25/50,85016,Other,High School,2016
1526,60,156,0,1,ID,750,3000,25/50,83338,Female,Bachelor,2012
1527,70,82,0,1,CA,750,3000,15/30,92683,Female,Advanced Degree,2017
1528,33,101,0,1,CA,750,3000,15/30,95632,Female,Bachelor,2012
1529,40,90,0,1,CA,750,2850,15/30,93223,Male,Bachelor,2014
1530,28,124,0,1,NV,750,3000,100/200,89129,Female,Bachelor,2016
1531,63,138,0,1,WA,750,3000,30/60,98632,Female,High School,2020
1532,19,12,0,3,CA,750,2950,25/50,90808,Male,High School,2015
1533,32,49,0,1,CA,750,3000,15/30,90804,Male,Bachelor,2020
1534,43,121,0,1,CA,750,3000,25/50,92115,Male,High School,2016
1535,50,257,0,1,OR,750,3000,30/60,97914,Male,Advanced Degree,2013
1536,28,18,0,2,CA,750,2950,15/30,95337,Female,Bachelor,2020
1537,52,46,0,2,CA,750,3000,100/200,94063,Female,Bachelor,2017
1538,35,50,0,2,CA,750,3000,100/200,92316,Unkown,Bachelor,2011
1539,44,25,0,3,CA,750,3000,100/200,93063,Female,Bachelor,2018
1540,55,57,1,1,CA,750,3000,15/30,92021,Male,Advanced Degree,2012
1541,44,88,0,1,CA,750,2700,30/60,94030,Unkown,Bachelor,2018
1542,35,58,4,1,CA,750,3000,15/30,92407,Female,Bachelor,2017
1543,42,135,0,1,AZ,750,2550,30/60,85033,Female,High School,2014
1544,42,49,0,2,CA,750,2850,100/200,91405,Female,Advanced Degree,2012
1545,37,31,0,1,NV,750,3000,25/50,89142,Unkown,High School,2016
1546,39,84,0,1,WA,750,3000,25/50,98597,Female,Advanced Degree,2016
1547,55,95,0,1,CA,750,2700,15/30,90290,Male,Associate,2019
1548,38,34,0,2,CA,750,3000,30/60,95008,Female,Bachelor,2020
1549,58,131,0,1,WA,750,3000,30/60,98902,Male,Advanced Degree,2014
1550,37,40,1,3,CA,750,3000,25/50,94513,Male,High School,2018
1551,67,117,0,1,NV,750,2600,30/60,89149,Male,Bachelor,2013
1552,51,152,0,1,CA,750,3000,30/60,91706,Male,Bachelor,2016
1553,42,164,0,1,CA,800,3000,100/200,95618,Male,Bachelor,2018
1554,53,98,0,1,CA,750,3000,15/30,91768,Male,Bachelor,2016
1555,21,12,0,4,CA,750,3000,15/30,91320,Female,Bachelor,2015
1556,20,30,0,1,AZ,750,3000,100/200,85374,Female,Bachelor,2016
1557,47,115,0,1,CA,750,3000,25/50,92154,Unkown,Advanced Degree,2012
1558,57,184,0,1,CA,750,2800,25/50,95662,Male,Bachelor,2017
1559,54,287,0,1,CA,750,3000,100/200,92604,Female,Associate,2013
1560,33,27,0,3,CA,750,3000,30/60,91040,Unkown,Advanced Degree,2010
1561,28,44,0,2,CA,750,3000,25/50,95821,Male,Bachelor,2016
1562,32,69,0,1,CA,750,3000,15/30,92808,Female,High School,2017
1563,41,62,0,1,CA,750,3000,100/200,92833,Female,Associate,2016
1564,35,64,0,1,CA,750,3000,15/30,92285,Male,High School,2020
1565,59,159,0,1,WA,750,3000,25/50,98926,Female,High School,2008
1566,23,27,0,1,CA,750,3000,100/200,91913,Female,Associate,2019
1567,49,69,0,1,WA,750,3000,25/50,98003,Male,High School,2014
1568,26,30,0,1,CA,750,3000,25/50,92704,Male,Bachelor,2015
1569,38,144,0,1,WA,750,3000,30/60,99208,Male,High School,2017
1570,66,202,1,1,CA,750,3000,15/30,91780,Male,High School,2009
1571,19,6,0,2,OR,750,3000,30/60,97132,Female,High School,2019
1572,54,133,0,1,NV,750,3000,30/60,89183,Female,High School,2009
1573,35,108,0,1,WA,750,2850,25/50,98685,Male,High School,2017
1574,42,55,0,1,OR,750,3000,30/60,97229,Other,Bachelor,2018
1575,49,224,0,1,OR,750,3000,25/50,97504,Male,Advanced Degree,2019
1576,53,207,0,1,CA,750,3000,25/50,91205,Male,Advanced Degree,2014
1577,66,39,0,3,ID,750,3000,30/60,83501,Male,Advanced Degree,2018
1578,46,171,0,1,CA,750,3000,25/50,92354,Female,High School,2014
1579,50,74,0,1,CA,750,2800,30/60,92037,Male,High School,2011
1580,36,37,0,2,NV,750,3000,25/50,89101,Male,High School,2016
1581,49,157,0,1,CA,750,2650,25/50,92108,Male,Bachelor,2012
1582,37,138,0,1,CA,750,3000,15/30,90018,Female,High School,2017
1583,56,132,0,1,NV,750,3000,30/60,89166,Unkown,Bachelor,2020
1584,37,78,1,1,CA,750,3000,15/30,94080,Male,High School,2017
1585,52,203,1,1,CA,750,3000,25/50,92571,Male,High School,2015
1586,43,51,0,1,CA,750,3000,15/30,92069,Female,Advanced Degree,2016
1587,67,41,0,2,AZ,750,3000,100/200,85262,Female,Bachelor,2017
1588,43,134,0,1,AZ,750,3000,30/60,86305,Male,Advanced Degree,2019
1589,69,166,0,1,OR,750,3000,25/50,97333,Other,Bachelor,2011
1590,26,53,0,2,CA,750,3000,25/50,94531,Female,Advanced Degree,2011
1591,31,79,0,1,CA,750,2700,25/50,91702,Female,Bachelor,2017
1592,32,111,0,1,WA,750,3000,100/200,98031,Female,Advanced Degree,2017
1593,65,179,0,1,WA,800,2650,30/60,98029,Unkown,Associate,2017
1594,48,146,0,1,CA,750,3000,15/30,92646,Female,Bachelor,2017
1595,43,11,0,3,CA,750,3000,100/200,94501,Male,Bachelor,2003
1596,50,122,0,1,CA,750,3000,15/30,94591,Male,Bachelor,2020
1597,54,75,0,1,OR,750,2900,30/60,97420,Female,Advanced Degree,2014
1598,57,102,0,1,OR,750,2650,30/60,97701,Male,Advanced Degree,2015
1599,55,157,0,1,CA,750,3000,15/30,90047,Female,Bachelor,2011
1600,46,184,0,1,CA,750,3000,100/200,95204,Female,Bachelor,2016
1601,40,126,0,1,CA,750,3000,15/30,93908,Female,Bachelor,2020
1602,41,83,0,1,ID,750,3000,25/50,83330,Unkown,Advanced Degree,2016
1603,40,29,0,3,NV,750,3000,25/50,89149,Male,Bachelor,2019
1604,67,250,0,1,WA,750,2850,100/200,98367,Female,High School,2014
1605,56,103,0,1,CA,750,3000,15/30,92130,Female,Bachelor,2020
1606,57,95,0,1,CA,750,2700,15/30,91740,Male,Below High School,2020
1607,48,106,0,1,CA,750,3000,15/30,92620,Female,Bachelor,2017
1608,44,98,0,1,NV,750,3000,25/50,89102,Male,Associate,2015
1609,36,8,0,4,CA,750,3000,25/50,90255,Female,Bachelor,2015
1610,66,138,0,1,AZ,750,3000,15/30,85742,Female,Bachelor,2015
1611,63,106,0,1,CA,750,2800,15/30,93309,Male,High School,2018
1612,29,39,0,2,CA,750,2950,15/30,92154,Female,High School,2018
1613,52,169,0,1,AZ,750,3000,25/50,85281,Female,Bachelor,2020
1614,25,80,0,1,WA,750,2950,25/50,99016,Male,High School,2015
1615,31,89,0,1,AZ,750,3000,25/50,85208,Male,Associate,2018
1616,61,178,0,1,AZ,750,3000,15/30,85234,Male,Advanced Degree,2019
1617,63,138,0,1,CA,750,2800,30/60,94580,Female,Advanced Degree,2007
1618,54,93,0,1,CA,750,3000,15/30,91352,Female,Advanced Degree,2019
1619,59,78,0,1,AZ,750,2900,30/60,85381,Unkown,Advanced Degree,2015
1620,54,129,0,1,CA,750,3000,30/60,92530,Female,Associate,2015
1621,31,80,0,1,CA,750,2850,100/200,92706,Female,Associate,2016
1622,53,69,0,1,OR,750,3000,30/60,97478,Male,High School,2016
1623,60,32,0,3,OR,750,3000,25/50,97913,Female,Advanced Degree,2017
1624,59,212,0,1,AZ,750,2800,15/30,85735,Male,Bachelor,2009
1625,68,100,0,1,CA,750,3000,15/30,91010,Male,High School,2014
1626,58,102,0,1,OR,750,2500,100/200,97122,Female,Bachelor,2016
1627,51,139,0,1,OR,750,3000,25/50,97223,Male,Bachelor,2016
1628,65,61,0,1,WA,750,3000,30/60,98632,Female,Bachelor,2019
1629,43,80,0,1,CA,750,3000,25/50,92804,Female,Advanced Degree,2017
1630,26,22,0,2,CA,750,2650,30/60,95422,Male,Bachelor,2014
1631,41,19,0,2,AZ,750,3000,30/60,85017,Male,Advanced Degree,2014
1632,29,21,0,2,AZ,750,2650,15/30,85142,Female,Bachelor,2007
1633,30,3,0,2,CA,750,3000,30/60,91423,Female,Bachelor,2020
1634,41,187,0,1,CA,750,2950,15/30,94546,Male,Advanced Degree,2018
1635,28,5,0,1,WA,750,2800,30/60,98311,Male,Advanced Degree,2014
1636,38,72,0,1,WA,800,2500,100/200,98003,Female,High School,2012
1637,48,116,0,1,CA,750,3000,100/200,94590,Female,High School,2012
1638,44,122,0,1,CA,750,3000,15/30,92139,Male,Bachelor,2016
1639,28,74,0,1,WA,750,3000,25/50,98118,Male,Bachelor,2018
1640,57,215,0,1,CA,750,3000,30/60,91320,Female,Bachelor,2013
1641,63,182,0,1,CA,750,3000,25/50,95742,Female,Advanced Degree,2017
1642,29,56,0,2,CA,750,2700,15/30,95688,Unkown,High School,2013
1643,29,7,0,5,CA,750,3000,25/50,90245,Female,Bachelor,2015
1644,25,22,0,4,AZ,750,3000,15/30,85132,Unkown,High School,2020
1645,61,299,0,1,AZ,750,3000,25/50,85375,Male,Advanced Degree,2018
1646,40,78,0,1,WA,800,2800,30/60,98547,Female,Advanced Degree,2014
1647,39,33,1,3,OR,750,3000,30/60,97223,Male,Bachelor,2018
1648,57,254,0,1,CA,750,2450,15/30,93230,Female,High School,2013
1649,19,1,0,3,CA,750,2900,100/200,94121,Female,Below High School,2018
1650,45,139,0,1,CA,750,3000,15/30,95758,Male,Bachelor,2015
1651,50,128,0,1,AZ,750,3000,15/30,85629,Female,Associate,2016
1652,18,2,0,1,CA,750,2700,15/30,90603,Female,High School,2017
1653,48,231,0,1,CA,750,3000,15/30,94502,Male,Advanced Degree,2012
1654,69,78,0,1,CA,750,3000,15/30,90210,Female,Bachelor,2009
1655,48,138,0,1,OR,750,3000,30/60,97267,Male,Bachelor,2017
1656,34,109,0,1,WA,750,3000,30/60,98372,Male,Associate,2015
1657,60,279,0,1,CA,750,3000,25/50,94601,Female,Bachelor,2016
1658,25,55,0,1,NV,750,3000,100/200,89002,Male,Bachelor,2018
1659,54,113,0,1,AZ,750,3000,100/200,85749,Unkown,Associate,2019
1660,54,58,0,1,CA,750,3000,15/30,93940,Male,High School,2018
1661,65,136,0,1,CA,750,2550,15/30,90029,Female,High School,2010
1662,52,40,0,2,CA,750,2750,30/60,91007,Female,High School,2012
1663,34,108,0,1,AZ,750,3000,25/50,85016,Male,Bachelor,2018
1664,43,124,0,1,CA,750,3000,15/30,94580,Male,Bachelor,2018
1665,30,15,0,2,CA,750,3000,25/50,91203,Female,Bachelor,2019
1666,36,90,0,1,WA,750,3000,30/60,98012,Female,Bachelor,2018
1667,34,83,0,1,NV,750,3000,100/200,89044,Male,Bachelor,2013
1668,47,44,0,2,OR,750,3000,30/60,97306,Female,Advanced Degree,2016
1669,28,7,0,5,CA,750,3000,25/50,92703,Male,Bachelor,2014
1670,66,66,0,1,CA,750,2650,30/60,91737,Male,Advanced Degree,2020
1671,44,107,0,1,AZ,750,3000,15/30,86314,Female,Bachelor,2018
1672,44,60,2,1,AZ,750,3000,30/60,85745,Male,Bachelor,2017
1673,37,52,0,2,OR,750,3000,30/60,97206,Female,High School,2011
1674,47,18,0,1,OR,750,3000,25/50,97236,Female,Bachelor,2020
1675,61,135,0,1,AZ,750,3000,25/50,85305,Unkown,Advanced Degree,2020
1676,27,104,0,1,CA,750,3000,15/30,94561,Female,Advanced Degree,2018
1677,31,11,1,3,CA,750,3000,25/50,92505,Unkown,Advanced Degree,2017
1678,38,29,0,1,CA,750,3000,15/30,93023,Female,Associate,2017
1679,28,61,1,1,WA,750,3000,25/50,98270,Female,Bachelor,2011
1680,34,30,0,2,CA,750,3000,15/30,94577,Unkown,Bachelor,2016
1681,61,84,0,1,CA,750,2900,15/30,93065,Female,Bachelor,2019
1682,49,59,0,1,CA,750,2800,25/50,95076,Male,High School,2017
1683,48,8,0,2,NV,750,3000,25/50,89015,Female,Advanced Degree,2014
1684,61,62,0,1,CA,750,2550,15/30,95453,Other,Advanced Degree,2017
1685,41,112,0,1,CA,750,3000,30/60,95050,Female,Bachelor,2013
1686,52,89,0,1,CA,750,2650,100/200,95037,Female,Associate,2014
1687,42,80,0,1,CA,750,3000,25/50,90740,Female,High School,2014
1688,49,316,0,1,NV,750,3000,25/50,89103,Unkown,Bachelor,2020
1689,32,66,0,1,NV,750,3000,30/60,89801,Male,Associate,2011
1690,41,51,0,2,CA,750,3000,15/30,95758,Female,Advanced Degree,2019
1691,63,54,0,2,WA,750,3000,100/200,98107,Male,Bachelor,2010
1692,63,80,0,1,AZ,750,2800,30/60,85262,Female,Bachelor,2020
1693,69,118,0,1,CA,750,3000,15/30,90814,Female,Bachelor,2020
1694,46,35,0,3,CA,750,3000,15/30,91764,Male,High School,2016
1695,48,115,0,1,WA,750,3000,30/60,98074,Male,Advanced Degree,2020
1696,32,121,0,1,OR,750,3000,25/50,97030,Female,Bachelor,2019
1697,38,86,0,1,WA,750,3000,25/50,98407,Male,Advanced Degree,2020
1698,56,240,0,1,CA,750,2950,30/60,91730,Male,Bachelor,2019
1699,68,178,0,1,OR,750,3000,25/50,97910,Female,Bachelor,2017
1700,41,113,0,1,WA,750,3000,30/60,98368,Male,High School,2020
1701,35,108,0,1,AZ,750,3000,100/200,85225,Female,Bachelor,2016
1702,44,127,0,1,CA,750,3000,15/30,95551,Unkown,Bachelor,2018
1703,56,117,0,1,CA,750,2900,15/30,93551,Male,Bachelor,2013
1704,33,149,0,1,CA,750,3000,100/200,90670,Male,Bachelor,2017
1705,20,28,0,4,NV,750,3000,25/50,89123,Female,High School,2012
1706,34,154,0,1,CA,750,2850,15/30,92553,Female,Advanced Degree,2009
1707,41,108,0,1,CA,750,3000,30/60,94579,Other,Advanced Degree,2018
1708,35,154,0,1,CA,750,3000,15/30,94110,Other,High School,2002
1709,51,82,0,1,CA,750,2900,15/30,92225,Female,Advanced Degree,2015
1710,50,154,0,1,CA,750,3000,15/30,92630,Male,Associate,2018
1711,56,95,0,1,CA,750,3000,100/200,92833,Male,Bachelor,2018
1712,21,18,0,5,CA,750,2850,30/60,92501,Male,Associate,2014
1713,65,76,0,1,CA,750,3000,25/50,90505,Male,Advanced Degree,2018
1714,42,61,0,1,CA,750,3000,15/30,95470,Female,High School,2017
1715,57,175,0,1,CA,750,3000,15/30,94024,Female,Bachelor,2020
1716,23,4,0,2,WA,750,3000,100/200,98312,Male,Bachelor,2020
1717,60,145,0,1,CA,750,2750,30/60,93230,Female,Associate,2008
1718,52,5,0,3,CA,750,3000,15/30,91402,Male,Bachelor,2020
1719,26,37,0,2,WA,750,2950,100/200,98373,Male,High School,2019
1720,27,29,0,4,CA,750,3000,100/200,94549,Female,Bachelor,2017
1721,67,49,0,2,OR,750,2650,30/60,97303,Male,Advanced Degree,2020
1722,20,13,0,2,CA,750,3000,100/200,92662,Male,High School,2014
1723,26,65,0,1,NV,750,3000,25/50,89121,Male,Advanced Degree,2018
1724,57,105,0,1,CA,750,2550,30/60,94568,Male,Associate,2016
1725,37,117,0,1,CA,750,3000,15/30,94558,Female,Associate,2015
1726,56,30,0,1,CA,750,3000,25/50,94553,Other,Bachelor,2014
1727,33,36,0,3,CA,750,2850,100/200,91737,Male,High School,2018
1728,41,198,0,1,CA,750,3000,25/50,93546,Male,Advanced Degree,2016
1729,45,92,0,1,CA,750,2600,30/60,94602,Female,High School,2015
1730,24,52,0,1,CA,750,2850,15/30,93117,Unkown,Advanced Degree,2012
1731,59,2,0,4,AZ,750,3000,25/50,85710,Male,High School,2020
1732,34,51,0,2,CA,750,3000,15/30,95148,Male,Advanced Degree,2020
1733,39,96,0,1,CA,750,3000,15/30,91208,Female,High School,2015
1734,24,63,0,1,CA,750,3000,25/50,92025,Female,High School,2012
1735,40,111,0,1,WA,750,3000,30/60,98444,Male,Bachelor,2017
1736,60,137,0,1,CA,750,2600,15/30,91915,Female,Associate,2018
1737,44,15,0,4,CA,750,3000,25/50,95687,Male,Bachelor,2014
1738,39,69,0,1,CA,750,3000,25/50,91342,Female,Bachelor,2018
1739,44,55,0,1,ID,750,3000,30/60,83501,Female,High School,2018
1740,55,117,0,1,AZ,750,2850,15/30,86505,Female,Advanced Degree,2014
1741,20,11,0,3,CA,750,3000,25/50,91331,Female,Bachelor,2013
1742,66,137,1,1,CA,750,3000,25/50,92570,Male,Bachelor,2016
1743,58,179,0,1,AZ,750,3000,25/50,85207,Male,Bachelor,2018
1744,58,119,0,1,CA,750,3000,30/60,95014,Female,Bachelor,2017
1745,53,110,0,1,CA,750,2650,25/50,92021,Male,Associate,2015
1746,44,27,0,2,CA,750,3000,100/200,91016,Male,High School,2010
1747,57,97,0,1,CA,750,3000,100/200,95662,Male,Bachelor,2014
1748,56,246,0,1,CA,750,3000,30/60,92056,Female,Bachelor,2018
1749,37,45,0,3,WA,750,3000,25/50,98662,Female,Bachelor,2014
1750,33,88,0,1,CA,750,3000,15/30,91935,Male,Bachelor,2019
1751,46,200,0,1,CA,750,3000,30/60,91306,Male,Bachelor,2016
1752,19,8,0,1,WA,750,3000,25/50,98837,Female,High School,2016
1753,47,57,0,2,CA,750,3000,15/30,90059,Female,Associate,2019
1754,45,91,0,1,CA,750,3000,100/200,92102,Female,Bachelor,2017
1755,47,70,0,1,WA,750,3000,30/60,98686,Female,High School,2014
1756,49,118,0,1,AZ,750,3000,15/30,85304,Other,High School,2016
1757,40,59,0,2,WA,750,3000,100/200,98589,Male,High School,2012
1758,27,39,0,1,AZ,750,2850,25/50,85021,Unkown,Advanced Degree,2018
1759,42,79,0,1,CA,750,3000,25/50,94553,Male,Bachelor,2014
1760,40,81,0,1,CA,750,3000,15/30,91205,Male,High School,2018
1761,44,112,1,1,CA,750,3000,25/50,95008,Female,High School,2019
1762,49,84,0,1,CA,750,2950,30/60,93210,Male,Bachelor,2019
1763,19,16,0,1,AZ,750,3000,25/50,85641,Male,High School,2015
1764,32,27,3,2,CA,750,3000,15/30,91402,Male,Bachelor,2018
1765,36,50,0,2,WA,750,2900,30/60,98250,Female,Advanced Degree,2016
1766,38,80,0,1,CA,750,2750,25/50,94945,Male,Bachelor,2013
1767,70,151,0,1,AZ,750,2850,30/60,86004,Female,High School,2017
1768,55,201,0,1,AZ,750,3000,25/50,85123,Female,Bachelor,2016
1769,22,46,0,1,CA,750,3000,15/30,94803,Female,Bachelor,2015
1770,49,42,0,2,CA,750,3000,15/30,90505,Male,Bachelor,2018
1771,54,145,0,1,OR,750,3000,30/60,97224,Unkown,Bachelor,2018
1772,67,181,0,1,CA,750,2450,30/60,95682,Male,Associate,2010
1773,24,68,0,1,CA,750,3000,15/30,95701,Male,Bachelor,2020
1774,28,119,0,1,CA,750,2550,15/30,91978,Male,Bachelor,2006
1775,19,3,0,2,CA,750,2800,15/30,91342,Female,High School,2018
1776,39,92,0,1,CA,750,3000,15/30,90805,Male,Bachelor,2015
1777,53,212,1,1,AZ,750,3000,15/30,85296,Male,Bachelor,2013
1778,64,208,0,1,CA,750,2750,30/60,90277,Male,High School,2015
1779,42,64,0,1,CA,750,3000,25/50,92128,Male,High School,2016
1780,38,131,0,1,CA,750,3000,100/200,90017,Female,Bachelor,2013
1781,47,96,0,1,CA,750,2650,30/60,91762,Female,High School,2015
1782,27,11,0,4,NV,750,3000,30/60,89509,Female,Bachelor,2010
1783,48,109,0,1,CA,750,3000,25/50,92563,Male,Associate,2020
1784,44,224,0,1,CA,750,3000,30/60,90240,Male,Bachelor,2014
1785,40,93,0,1,CA,750,3000,15/30,93710,Unkown,Advanced Degree,2011
1786,37,95,0,1,AZ,750,3000,15/30,86329,Male,Bachelor,2010
1787,40,58,0,1,ID,750,3000,25/50,83617,Female,High School,2016
1788,39,146,0,1,CA,750,2650,15/30,93561,Male,Bachelor,2012
1789,35,30,0,1,AZ,750,3000,15/30,86033,Unkown,Advanced Degree,2017
1790,56,143,0,1,CA,750,3000,15/30,92407,Male,Bachelor,2015
1791,53,97,0,1,CA,750,2950,15/30,93953,Male,High School,2003
1792,48,122,0,1,CA,750,3000,25/50,92553,Female,Below High School,2015
1793,31,37,0,1,NV,750,3000,30/60,89701,Female,Associate,2017
1794,53,96,0,1,AZ,750,3000,25/50,85302,Male,High School,2016
1795,44,97,0,1,CA,750,3000,15/30,95358,Female,Advanced Degree,2009
1796,31,13,0,3,NV,750,3000,25/50,89128,Female,Advanced Degree,2020
1797,54,162,0,1,CA,750,2700,15/30,94014,Male,High School,2011
1798,40,32,0,4,CA,750,3000,25/50,92301,Male,Associate,2020
1799,58,221,0,1,WA,750,3000,30/60,99207,Female,High School,2012
1800,18,3,0,4,ID,750,3000,25/50,83686,Male,High School,2020
1801,25,55,0,2,CA,750,2700,15/30,90019,Female,Bachelor,2017
1802,53,130,0,1,AZ,750,2650,15/30,85008,Male,Bachelor,2018
1803,51,107,0,1,OR,750,2950,25/50,97402,Male,Bachelor,2019
1804,38,12,0,2,CA,750,3000,15/30,90620,Male,Bachelor,2017
1805,44,115,0,1,CA,750,3000,15/30,94404,Female,Bachelor,2016
1806,19,14,0,1,CA,750,3000,15/30,92065,Male,High School,2018
1807,56,42,0,2,AZ,750,3000,100/200,85323,Male,Bachelor,2017
1808,62,272,0,1,CA,750,3000,30/60,91214,Male,Bachelor,2016
1809,35,17,0,2,CA,750,3000,25/50,91737,Unkown,Associate,2019
1810,35,99,0,1,CA,750,3000,30/60,92544,Male,High School,2016
1811,49,80,0,1,CA,750,2850,15/30,93955,Female,Associate,2018
1812,35,110,0,1,WA,750,3000,25/50,98055,Male,Bachelor,2017
1813,43,69,0,1,AZ,750,3000,15/30,85202,Male,Bachelor,2018
1814,39,49,0,2,CA,750,2900,25/50,91364,Female,Advanced Degree,2020
1815,37,93,0,1,CA,750,3000,30/60,95212,Female,High School,2020
1816,31,39,0,1,CA,750,3000,15/30,93720,Unkown,High School,2015
1817,59,246,2,1,AZ,750,3000,15/30,85286,Unkown,High School,2017
1818,40,125,0,1,WA,750,3000,100/200,99301,Female,Bachelor,2017
1819,31,115,0,1,WA,750,3000,25/50,98661,Female,Bachelor,2020
1820,70,217,0,1,CA,750,2950,25/50,95661,Female,Bachelor,2010
1821,32,1,0,2,CA,750,3000,25/50,93314,Male,High School,2017
1822,64,28,0,1,AZ,750,3000,15/30,85037,Unkown,Bachelor,2015
1823,30,45,0,2,WA,750,2900,30/60,98569,Female,Advanced Degree,2016
1824,60,46,0,2,OR,750,3000,25/50,97101,Female,Advanced Degree,2019
1825,62,204,1,1,CA,750,3000,15/30,92115,Male,Advanced Degree,2020
1826,20,22,0,1,CA,750,3000,30/60,92804,Male,Bachelor,2019
1827,59,183,0,1,CA,750,3000,15/30,91001,Unkown,Advanced Degree,2019
1828,44,96,0,1,CA,750,3000,15/30,90020,Male,High School,2018
1829,25,73,0,1,CA,750,3000,15/30,92081,Male,High School,2017
1830,36,68,1,1,CA,750,3000,15/30,95062,Male,Below High School,2011
1831,58,151,0,1,WA,750,3000,25/50,98003,Female,Bachelor,2017
1832,46,40,0,1,WA,750,3000,25/50,98034,Male,Advanced Degree,2020
1833,56,102,0,1,CA,750,2650,25/50,95003,Female,High School,2014
1834,46,77,0,1,ID,750,2950,25/50,83440,Male,Bachelor,2017
1835,26,59,0,2,CA,750,2800,30/60,95678,Female,Bachelor,2014
1836,40,59,0,2,CA,750,3000,15/30,92253,Female,Advanced Degree,2005
1837,62,48,0,2,NV,750,3000,30/60,89433,Male,Bachelor,2016
1838,41,62,0,1,CA,750,3000,15/30,91761,Female,Advanced Degree,2012
1839,44,113,0,1,CA,750,2450,15/30,90066,Male,Associate,2007
1840,19,8,0,2,AZ,750,3000,15/30,85756,Male,High School,2020
1841,51,78,0,1,CA,750,3000,30/60,95632,Female,Bachelor,2014
1842,62,195,0,1,WA,750,3000,25/50,98611,Male,Bachelor,2012
1843,36,106,0,1,OR,750,2800,25/50,97471,Male,Below High School,2017
1844,48,242,0,1,CA,750,3000,15/30,90005,Male,Bachelor,2011
1845,53,185,0,1,CA,750,2600,25/50,94559,Male,Bachelor,2016
1846,52,74,0,1,CA,750,3000,100/200,92646,Female,Bachelor,2017
1847,69,155,0,1,CA,750,2700,15/30,92584,Male,Associate,2017
1848,23,7,0,1,CA,750,3000,25/50,93001,Unkown,Bachelor,2015
1849,58,199,0,1,CA,750,3000,15/30,91775,Unkown,Associate,2013
1850,68,216,0,1,OR,750,3000,100/200,97405,Male,Below High School,2018
1851,50,169,0,1,CA,750,3000,30/60,91977,Male,Bachelor,2018
1852,34,57,0,1,CA,750,2750,15/30,93101,Female,High School,2014
1853,42,90,0,1,NV,750,3000,25/50,89040,Male,High School,2009
1854,51,67,0,1,AZ,750,2900,25/50,85388,Male,Bachelor,2006
1855,34,24,0,1,CA,750,3000,25/50,91335,Male,Below High School,2014
1856,30,84,0,1,AZ,750,3000,15/30,85044,Female,Advanced Degree,2015
1857,45,122,0,1,CA,750,3000,25/50,90023,Female,Bachelor,2019
1858,22,39,0,2,WA,750,3000,30/60,98038,Male,High School,2018
1859,22,50,0,1,CA,750,3000,15/30,91706,Male,High School,2018
1860,58,113,0,1,CA,750,3000,25/50,91506,Unkown,Bachelor,2015
1861,21,18,0,4,CA,750,2900,100/200,92082,Female,Associate,2008
1862,57,139,0,1,CA,750,3000,15/30,90057,Female,Advanced Degree,2017
1863,53,3,0,4,CA,750,3000,30/60,95670,Female,Associate,2018
1864,30,66,1,1,CA,750,3000,15/30,90631,Male,High School,2017
1865,68,126,0,1,CA,750,3000,15/30,94121,Female,Advanced Degree,2011
